2Theta, Counts
87.22777	,83.28028
87.2478	,85.56855
87.26784	,85.51024
87.28787	,80.64866
87.3079	,81.85415
87.32793	,83.46057
87.34796	,82.70327
87.36799	,77.96048
87.38802,	83.3434
87.40805	,81.78683
87.42808,	82.9768
87.44811	,84.10601
87.46814	,81.10028
87.48817	,78.48686
87.5082	,85.07066
87.52824	,85.66705
87.54827	,88.26661
87.5683	,82.05099
87.58833	,83.64018
87.60836	,76.88152
87.62839,	79.8011
87.64842	,81.57858
87.66845	,76.15305
87.68848,	82.863
87.70851	,80.41201
87.72854	,82.11071
87.74857	,86.34829
87.7686	,80.77958
87.78864	,83.25381
87.80867	,82.66066
87.8287	,89.22847
87.84873	,84.39866
87.86876	,86.46882
87.88879	,81.57835
87.90882	,75.07361
87.92885	,76.29977
87.94889	,85.51705
87.96892	,81.06837
87.98895	,78.97223
88.00898	,82.08541
88.02901	,80.40138
88.04904	,80.83494
88.06907	,84.23669
88.0891	,76.68388
88.10913	,85.37741
88.12916	,80.81832
88.1492	,80.77404
88.16923	,78.49581
88.18926	,78.76653
88.20929	,76.65234
88.22932	,82.79066
88.24935	,86.87338
88.26938	,86.72954
88.28941	,87.29387
88.30945	,80.19604
88.32948	,82.03327
88.34951	,70.76662
88.36954	,78.55613
88.38957	,83.25627
88.4096	,82.08549
88.42963	,85.62902
88.44967,	83.5929
88.4697	,76.35728
88.48973	,85.87175
88.50976	,78.38894
88.52979	,75.51853
88.54982	,73.40322
88.56985,	83.8098
88.58988	,83.98388
88.60992	,82.65616
88.62995	,85.73235
88.64998	,84.80653
88.67001	,81.91382
88.69004	,79.01485
88.71007	,81.01202
88.7301	,87.13821
88.75014	,80.55914
88.77017	,79.07793
88.7902	,83.10353
88.81023	,87.94641
88.83026	,83.27486
88.85029	,78.77762
88.87032	,76.49179
88.89036	,77.77725
88.91039	,82.12492
88.93042	,81.68823
88.95045	,71.92537
88.97048	,74.70203
88.99051	,83.60801
89.01055	,79.73504
89.03058,	82.2021
89.05061	,82.92722
89.07064	,82.29731
89.09067	,78.95991
89.1107	,83.10882
89.13074	,83.49036
89.15077	,81.39643
89.1708	,84.83938
89.19083	,80.17139
89.21086,	87.0603
89.2309	,89.35721
89.25093	,82.93163
89.27096	,81.96059
89.29099	,77.91757
89.31102	,79.59514
89.33105	,79.24118
89.35109	,81.26424
89.37112	,82.13336
89.39115	,84.94933
89.41118	,83.03799
89.43121	,80.57124
89.45125	,79.14764
89.47128	,78.57216
89.49131	,85.10242
89.51134	,85.70451
89.53137	,83.68808
89.5514	,83.02656
89.57144	,81.40013
89.59147,	82.039
89.6115	,82.41544
89.63153	,85.14269
89.65157	,85.82318
89.6716	,83.67913
89.69163	,83.27206
89.71166,	86.3601
89.73169	,84.79566
89.75173	,87.78451
89.77176,	88.9982
89.79179	,85.87729
89.81182	,85.08404
89.83185	,88.24839
89.85189	,91.38337
89.87192	,88.51095
89.89195	,94.25197
89.91198,	90.716
89.93201	,90.81256
89.95205	,87.32796
89.97208	,90.21879
89.99211	,92.28263
90.01214	,93.48205
90.03217	,97.16637
90.05221	,89.11713
90.07224	,93.49718
90.09227	,101.21037
90.1123	,100.71901
90.13234	,100.02525
90.15237	,105.28566
90.1724	,108.67089
90.19243	,119.02541
90.21246	,119.45652
90.2325,	124.2125
90.25253	,135.92672
90.27256	,144.34766
90.29259	,153.83103
90.31263	,180.09409
90.33266	,191.74381
90.35269	,223.71386
90.37272	,255.50547
90.39276	,283.48539
90.41279	,311.87473
90.43282	,335.41465
90.45285	,353.67281
90.47289	,370.22714
90.49292	,366.42722
90.51295,	367.442
90.53298	,363.64701
90.55302	,353.94001
90.57305	,332.23212
90.59308	,326.51905
90.61311	,319.61224
90.63315	,301.43421
90.65318	,299.20424
90.67321	,298.04928
90.69324	,292.76067
90.71328	,285.93145
90.73331	,293.20309
90.75334	,292.76749
90.77337	,274.00496
90.79341	,258.88067
90.81344	,253.71968
90.83347	,236.78369
90.85351	,223.23368
90.87354,	204.9456
90.89357	,204.48294
90.9136	,189.76108
90.93364	,174.54259
90.95367	,161.03911
90.9737	,155.79549
90.99373	,150.90224
91.01377	,146.24197
91.0338	,132.84721
91.05383	,122.41684
91.07386	,124.1239
91.0939	,121.67057
91.11393	,109.71285
91.13396	,99.33964
91.15399	,103.31408
91.17403	,99.37828
91.19406	,98.94944
91.2141	,92.51541
91.23413	,92.54407
91.25416	,93.11121
91.27419	,84.57375
91.29423	,86.25132
91.31426	,88.89573
91.33429,	90.8009
91.35432	,86.49047
91.37436	,82.34031
91.39439	,83.53254
91.41442	,84.76926
91.43446	,86.70207
91.45449	,83.09386
91.47452	,82.55306
91.49456	,81.79635
91.51459	,83.26242
91.53462	,77.24659
91.55465	,81.73807
91.57469	,83.14155
91.59472	,87.57256
91.61475	,80.71101
91.63479	,80.71575
91.65482	,80.72323
91.67485	,79.73881
91.69489	,85.63978
91.71492	,83.64567
91.73495	,79.10103
91.75499	,86.58622
91.77502,	84.6011
91.79505	,82.31174
91.81509	,83.93335
91.83512	,79.11962
91.85515	,77.50323
91.87519,	81.2224
91.89522	,76.04675
91.91525	,82.66797
91.93529	,83.16353
91.95532	,78.87628
91.97535	,75.45661
91.99539	,78.78734
92.01542	,76.51434
92.03545	,76.60513
92.05548	,78.78633
92.07552	,80.88496
92.09555	,78.80405
92.11559	,78.22188
92.13562	,81.91923
92.15565	,83.29655
92.17569	,84.64273
92.19572	,80.50506
92.21575	,73.94647
92.23579	,82.12444
92.25582	,79.83729
92.27585	,84.87406
92.29589	,84.32764
92.31592	,77.78069
92.33595	,77.50217
92.35599	,77.75578
92.37602	,80.44356
92.39605	,79.51777
92.41609	,76.45844
92.43612	,74.03394
92.45616	,78.66057
92.47619	,79.03697
92.49622,	75.8875
92.51626	,76.40549
92.53629	,76.20316
92.55632	,83.50803
92.57636,	78.9436
92.59639	,82.43615
92.61642	,80.24692
92.63646	,77.33586
92.65649,	73.3541
92.67653	,77.32681
92.69656	,79.31815
92.71659	,77.00647
92.73663	,82.48926
92.75666	,76.99735
92.77669	,75.43063
92.79673	,79.79063
92.81676	,83.06303
92.8368	,78.24562
92.85683	,81.38918
92.87686	,77.03915
92.8969	,69.43459
92.91693	,81.22288
92.93697	,86.25589
92.957	,85.09776
92.97703	,85.90678
92.99707,	78.1689
93.0171	,82.66377
93.03714	,75.83702
93.05717	,76.41424
93.0772,	80.6881
93.09724	,83.03831
93.11727	,76.38754
93.13731,	77.1425
93.15734	,75.67218
93.17737	,75.38714
93.19741	,82.11616
93.21744	,76.39271
93.23748	,78.66893
93.25751	,75.28595
93.27754	,72.93625
93.29758	,73.75414
93.31761	,82.46824
93.33765	,77.49446
93.35768	,75.55202
93.37772	,72.91733
93.39775	,80.88815
93.41778	,84.69386
93.43782	,77.08053
93.45785	,73.48753
93.47789	,80.92215
93.49792	,78.08496
93.51795	,74.88723
93.53799	,81.08734
93.55802	,84.76631
93.57806	,79.61816
93.59809	,77.57462
93.61813	,68.82855
93.63816	,78.08182
93.6582	,77.85097
93.67823	,78.74707
93.69826	,83.89658
93.7183,	80.6105
93.73833	,80.30403
93.75837	,74.80669
93.7784,	79.3127
93.79844	,79.91844
93.81847	,81.16143
93.83851	,78.96049
93.85854	,76.25017
93.87858	,78.78274
93.89861	,76.41483
93.91864	,78.41974
93.93868	,75.75816
93.95871	,76.51914
93.97875	,75.15792
93.99878,	73.9592
94.01882	,71.32302
94.03885	,76.19626
94.05889	,78.52187
94.07892	,81.74486
94.09895	,76.92918
94.11899	,72.33144
94.13902	,73.22645
94.15906	,79.62526
94.17909	,76.81548
94.19913,	80.9735
94.21916	,75.48792
94.2392	,77.55955
94.25923	,74.32541
94.27927	,73.75183
94.2993	,73.89657
94.31934	,72.46083
94.33937	,77.56141
94.35941	,78.93975
94.37944	,74.88495
94.39948	,73.98511
94.41951	,72.55734
94.43955	,76.46862
94.45958	,76.56381
94.47961	,76.34324
94.49965	,76.34748
94.51969	,79.69274
94.53972	,75.11814
94.55976	,71.69511
94.57979	,76.41567
94.59983	,79.38361
94.61986	,79.00974
94.63989,	76.499
94.65993	,79.29839
94.67997	,79.15896
94.7	,77.33895
94.72004	,74.75681
94.74007	,75.68704
94.7601	,79.39114
94.78014	,78.10183
94.80018	,76.16289
94.82021	,81.65053
94.84025	,80.04378
94.86028	,78.44062
94.88032	,79.07716
94.90035	,80.53673
94.92039	,78.23005
94.94042,	73.4847
94.96046	,78.90358
94.98049	,82.19311
95.00053	,80.66079
95.02056	,69.82111
95.0406	,78.51369
95.06063	,76.27738
95.08067	,76.77012
95.1007	,77.71666
95.12074	,76.37328
95.14077	,78.40985
95.16081	,79.41257
95.18084	,81.24044
95.20088	,81.62442
95.22092	,79.07242
95.24095	,80.65941
95.26099,	79.0408
95.28102	,76.65108
95.30106	,79.23216
95.32109	,84.14066
95.34113,	81.4307
95.36116	,83.31771
95.3812	,77.45988
95.40124	,82.90275
95.42127	,83.58811
95.44131	,87.53376
95.46134	,82.83107
95.48138	,86.69568
95.50141	,93.82421
95.52145	,96.12102
95.54149	,100.65025
95.56152	,102.44395
95.58156	,107.52025
95.60159	,115.33122
95.62163	,132.31457
95.64166	,143.77552
95.6617	,158.58406
95.68173	,165.83041
95.70177	,177.09732
95.72181	,187.05653
95.74184	,199.09777
95.76188	,194.24998
95.78191	,177.48218
95.80195	,177.20395
95.82199	,164.56575
95.84202	,155.16394
95.86206	,148.79729
95.88209	,150.16166
95.90213	,143.21566
95.92216	,138.56153
95.9422	,146.48016
95.96224	,145.14005
95.98227	,148.02893
96.00231	,147.1709
96.02234	,153.35119
96.04238	,140.78545
96.06241	,140.83073
96.08245	,139.81011
96.10249	,138.91835
96.12252	,126.59379
96.14256	,117.37473
96.16259	,109.3734
96.18263	,103.44552
96.20267	,103.30258
96.2227	,98.57096
96.24274	,105.55461
96.26278	,101.00668
96.28281	,91.18778
96.30285	,95.36828
96.32288	,90.53054
96.34292	,84.16796
96.36296	,91.78494
96.38299	,85.51358
96.40303	,88.18604
96.42306	,84.62509
96.4431	,84.81814
96.46314	,86.55814
96.48317	,79.17827
96.50321	,84.93148
96.52325	,81.56533
96.54328	,83.63188
96.56332	,82.68148
96.58336	,79.98794
96.60339,	82.421
96.62343	,78.05668
96.64346	,77.80676
96.6635	,77.76124
96.68354	,78.61876
96.70357,	83.8531
96.72361	,78.10405
96.74365,	73.5569
96.76368	,78.79485
96.78372	,76.25248
96.80376	,80.28837
96.82379	,77.35749
96.84383	,79.66496
96.86387	,74.55399
96.8839	,78.44694
96.90394	,84.10884
96.92397	,77.52463
96.94401	,74.69631
96.96405	,75.68631
96.98409	,73.82983
97.00412	,73.70315
97.02416	,74.63445
97.0442	,77.05142
97.06423	,80.59774
97.08427	,70.91748
97.10431,	79.9533
97.12434	,81.17898
97.14438	,80.79037
97.16442	,79.43614
97.18445	,77.37882
97.20449	,75.52685
97.22453	,79.00326
97.24456	,71.56362
97.2646	,73.99531
97.28464	,76.03065
97.30467	,78.21754
97.32471	,77.04864
97.34475	,78.62212
97.36478,	79.7517
97.38482	,79.95797
97.40486	,76.28075
97.4249	,75.85503
97.44493,	80.1279
97.46497	,73.33277
97.48501	,75.37379
97.50504	,79.81704
97.52508	,77.40174
97.54512	,77.30901
97.56515	,79.06746
97.58519	,74.94325
97.60523	,79.19161
97.62526	,75.57742
97.6453	,75.47412
97.66534	,77.74361
97.68538	,74.81242
97.70541	,77.55076
97.72545	,74.39538
97.74549	,78.75873
97.76553	,77.94441
97.78556	,81.65229
97.8056	,79.42792
97.82564	,75.19437
97.84568	,76.79045
97.86571	,78.98218
97.88575	,78.66007
97.90579	,76.88645
97.92582	,78.28563
97.94586	,72.85788
97.9659	,80.52646
97.98593	,74.57257
98.00597	,79.38306
98.02601	,75.62826
98.04605	,75.69465
98.06609	,83.92315
98.08612	,79.29818
98.10616,	75.4953
98.1262	,81.52109
98.14623	,83.15738
98.16627	,85.78364
98.18631	,78.53513
98.20635	,78.39884
98.22639	,77.55528
98.24642	,78.36107
98.26646,	80.6987
98.2865	,83.77988
98.30654	,85.03487
98.32657	,89.84318
98.34661	,91.92143
98.36665	,90.57568
98.38669	,94.55337
98.40672	,93.97409
98.42676	,101.17536
98.4468	,96.84334
98.46684	,100.9709
98.48688	,108.68852
98.50691	,113.03092
98.52695	,120.64081
98.54699	,133.62463
98.56702	,145.83188
98.58706	,155.24648
98.6071	,167.26101
98.62714	,182.99535
98.64718,	192.0639
98.66721	,199.89036
98.68725	,202.38074
98.70729	,210.54798
98.72733	,191.92442
98.74737	,187.59751
98.76741	,177.13526
98.78744	,173.71306
98.80748	,171.49416
98.82752	,165.50338
98.84756	,159.72916
98.86759	,149.20299
98.88763	,152.81003
98.90767	,156.46003
98.92771	,147.30851
98.94775	,148.22223
98.96779	,150.53561
98.98782	,150.84635
99.00786	,148.89945
99.0279	,143.16915
99.04794	,135.85211
99.06798	,123.86331
99.08801	,129.84998
99.10805	,123.57462
99.12809	,115.37138
99.14813	,114.31986
99.16817	,116.23226
99.18821	,114.62589
99.20824	,106.83536
99.22828	,99.57747
99.24832	,99.12273
99.26836,	93.988
99.2884,	88.1356
99.30844	,88.79155
99.32847	,85.93876
99.34851	,78.39087
99.36855	,81.85345
99.38859	,85.64176
99.40863	,86.63849
99.42867	,86.16755
99.4487	,78.41904
99.46874	,83.23988
99.48878	,80.15466
99.50882	,76.33842
99.52886	,78.39887
99.5489	,78.03157
99.56894	,77.75026
99.58897	,77.87976
99.60901	,78.95256
99.62905	,76.74358
99.64909,	81.4459
99.66913	,79.14422
99.68917	,78.68642
99.70921	,75.46379
99.72925	,81.29066
99.74928	,74.08086
99.76932	,73.15446
99.78936	,80.15818
99.8094	,78.19509
99.82944	,77.10758
99.84948	,76.88194
99.86952	,74.13361
99.88955	,77.72031
99.90959	,78.12979
99.92963	,81.25592
99.94967	,80.42756
99.96971,	77.3843
99.98975	,71.72722
100.00979	,75.39785
100.02983	,80.34764
100.04987	,75.84147
100.06991	,75.59859
100.08995	,71.87758
100.10998	,74.60212
100.13002,	76.6453
100.15006	,73.44625
100.1701	,73.24066
100.19014,	72.134
100.21018	,74.84059
100.23022	,73.02381
100.25026	,71.60664
100.2703	,78.29053
100.29034	,78.55706
100.31038,	76.9953
100.33041	,74.68148
100.35045	,75.73623
100.37049	,76.88675
100.39053	,80.57769
100.41057	,73.62347
100.43061	,72.88035
100.45065	,70.62673
100.47069	,76.08159
100.49073	,74.99364
100.51077	,74.89412
100.53081	,74.13924
100.55085	,76.82103
100.57089	,73.69806
100.59093	,75.93628
100.61096	,73.13871
100.631,	69.951
100.65104	,69.84895
100.67108	,77.58918
100.69112	,80.86637
100.71116	,83.42039
100.7312	,75.49923
100.75124	,74.41816
100.77128	,71.77634
100.79132	,75.74816
100.81136	,73.40767
100.8314	,73.73367
100.85144,	70.3696
100.87148	,73.35197
100.89152	,75.25798
100.91156	,79.35769
100.9316	,76.70579
100.95164	,67.37074
100.97168	,72.11314
100.99172	,78.53545
101.01176	,78.13159
101.0318	,74.65677
101.05184	,76.63149
101.07188	,76.19015
101.09191	,76.69568
101.11196	,75.23378
101.132	,76.69954
101.15204	,72.24515
101.17207	,71.96614
101.19212	,75.84783
101.21216	,78.98381
101.2322	,77.45113
101.25224,	69.1783
101.27228	,70.15728
101.29232,	73.7299
101.31236	,76.90548
101.33239	,70.08179
101.35243	,72.75474
101.37248	,70.28083
101.39251	,70.41452
101.41256	,76.65272
101.4326	,77.41668
101.45263	,75.98303
101.47268	,76.83078
101.49272	,70.37031
101.51276	,77.84158
101.5328	,72.46629
101.55284	,73.83667
101.57288	,68.94803
101.59292	,68.22657
101.61296	,71.05554
101.633	,73.93509
101.65304	,73.52957
101.67308	,76.91876
101.69312	,72.55622
101.71316	,74.93815
101.7332	,74.43841
101.75324	,73.35472
101.77328	,69.34026
101.79332	,74.45803
101.81336	,73.82101
101.8334,	74.4882
101.85344	,72.87846
101.87348	,70.99759
101.89352	,70.47353
101.91356	,71.01854
101.9336	,70.62814
101.95364	,71.24135
101.97369	,71.05952
101.99373	,74.91514
102.01377	,75.75081
102.03381	,70.35853
102.05385	,72.47739
102.07389	,74.38248
102.09393	,73.32154
102.11397	,75.16514
102.13401	,72.24609
102.15405	,72.31284
102.17409	,69.52458
102.19413	,72.38137
102.21417	,73.58701
102.23421,	70.2979
102.25426	,72.77595
102.2743	,71.82401
102.29434,	71.5992
102.31438,	75.3458
102.33442	,78.08691
102.35446,	73.0425
102.3745	,76.99491
102.39454	,73.98395
102.41458	,75.88946
102.43462	,73.79076
102.45467,	75.1982
102.47471,	71.9718
102.49475	,67.18363
102.51479	,79.52707
102.53483	,72.86317
102.55487	,72.19217
102.57491	,70.28833
102.59495	,72.80795
102.61499	,74.88351
102.63503	,67.35742
102.65508	,69.75962
102.67512	,68.25921
102.69516	,74.33673
102.7152	,75.11395
102.73524	,75.89052
102.75528	,72.67311
102.77532	,72.29464
102.79536	,69.52893
102.81541	,70.31238
102.83545	,74.76595
102.85549	,72.25922
102.87553	,73.48569
102.89557	,72.93003
102.91561	,70.69224
102.93566	,70.61545
102.95569	,73.74129
102.97574	,68.36898
102.99578	,66.76006
103.01582,	68.5886
103.03586	,75.76744
103.0559	,74.87843
103.07595	,71.61507
103.09599,	71.0952
103.11603	,68.38039
103.13607	,72.74291
103.15611	,73.16396
103.17615	,72.13663
103.1962	,73.78318
103.21624	,72.72348
103.23628	,73.92014
103.25632	,69.86087
103.27636	,70.86132
103.2964	,75.89665
103.31645	,72.49409
103.33649	,73.39243
103.35653	,74.09787
103.37657	,68.82771
103.39661	,66.85331
103.41665	,68.59168
103.4367	,72.16833
103.45674	,69.27629
103.47678	,67.23571
103.49682	,74.88484
103.51686	,74.66491
103.53691	,72.08001
103.55695	,74.14557
103.57699	,69.46341
103.59703	,76.45937
103.61708	,72.37458
103.63712	,69.67411
103.65716	,73.34157
103.6772,	74.249
103.69724	,70.83509
103.71728	,71.91591
103.73733	,68.71847
103.75737	,70.98017
103.77741	,71.68392
103.79745	,73.16872
103.8175	,75.59478
103.83754	,75.73185
103.85758	,73.52077
103.87762	,71.57811
103.89767	,75.20538
103.91771	,70.73833
103.93775	,76.29242
103.95779,	78.8447
103.97783	,70.69795
103.99788	,69.50832
104.01792	,70.56746
104.03796	,68.04201
104.058	,80.50336
104.07805	,72.38834
104.09809	,72.97553
104.11813	,78.73758
104.13817	,77.16936
104.15822	,76.17026
104.17826	,70.88212
104.1983	,72.47467
104.21835	,67.16922
104.23839	,70.59289
104.25843	,71.02066
104.27847,	76.1619
104.29852	,73.22278
104.31856	,73.05303
104.3386	,70.14125
104.35864	,72.21468
104.37869,	72.2852
104.39873	,69.70064
104.41877	,74.84668
104.43881	,77.05652
104.45886	,72.61819
104.4789	,73.55999
104.49895	,75.03498
104.51899	,69.65036
104.53903	,71.51268
104.55907	,71.95792
104.57912	,72.54044
104.59916	,68.27221
104.6192	,65.86874
104.63925	,70.52235
104.65929	,71.12778
104.67933	,72.76105
104.69938	,72.49371
104.71942	,73.15752
104.73946	,72.61333
104.7595	,74.53809
104.77955	,68.83728
104.79959	,69.90492
104.81963	,74.68844
104.83968	,73.45055
104.85972	,71.52022
104.87976	,69.60299
104.89981	,72.13801
104.91985	,80.06716
104.93989	,72.79826
104.95994	,73.22548
104.97998	,71.93117
105.00002	,72.33829
105.02007	,72.56764
105.04011	,74.80372
105.06015	,72.99176
105.0802,	66.5626
105.10024	,65.11815
105.12029,	68.569
105.14033	,69.95352
105.16037,	75.1556
105.18041	,72.65817
105.20046	,73.04326
105.2205	,71.52512
105.24055,	69.1977
105.26059	,68.13457
105.28063	,72.83658
105.30068	,76.70292
105.32072	,78.62906
105.34076	,77.31242
105.36081	,71.43345
105.38085	,70.91138
105.4009	,70.51417
105.42094	,70.46498
105.44098	,72.85487
105.46103	,68.13644
105.48107	,68.98089
105.50111,	71.5983
105.52116,	73.1644
105.5412,	70.3741
105.56125	,73.75751
105.58129	,67.34608
105.60134	,70.62291
105.62138,	73.156
105.64142	,74.37296
105.66147	,71.78735
105.68151	,77.52314
105.70156	,71.62517
105.7216	,79.35902
105.74164,	75.1193
105.76169	,67.68704
105.78173	,69.71946
105.80178	,73.88017
105.82182	,76.64022
105.84187,	70.1322
105.86191	,77.21746
105.88195	,70.33614
105.902	,74.61142
105.92204	,76.17935
105.94209	,72.82884
105.96213	,71.77187
105.98218	,74.86914
106.00222	,75.57195
106.02226,	74.2156
106.04231	,77.09213
106.06235	,72.15213
106.0824	,70.33523
106.10244	,73.95307
106.12249	,76.15381
106.14253	,71.56736
106.16257	,69.39653
106.18262	,65.20029
106.20266	,70.68749
106.22271,	70.9708
106.24275	,67.73407
106.2628	,70.98834
106.28284	,78.34251
106.30289	,70.87085
106.32293	,75.97033
106.34298,	73.7416
106.36302,	76.662
106.38307	,72.24242
106.40311	,76.87433
106.42316	,72.21647
106.4432,	72.5506
106.46325	,74.26546
106.48329	,71.32447
106.50334	,72.47646
106.52338	,71.01037
106.54343	,68.57965
106.56347	,72.25699
106.58352	,68.06466
106.60356	,69.50456
106.62361	,74.02786
106.64365	,73.36631
106.6637	,73.81942
106.68374	,74.62635
106.70379	,66.75084
106.72383	,71.63914
106.74388	,75.09602
106.76392	,69.22819
106.78397	,73.44641
106.80401	,72.20781
106.82406	,72.68048
106.8441	,72.36044
106.86415	,71.54956
106.88419,	71.5417
106.90424	,72.35341
106.92429	,66.36851
106.94433	,70.29093
106.96438	,70.52596
106.98442,	73.9385
107.00447	,68.10929
107.02451	,74.98443
107.04456	,70.48136
107.0646	,69.29118
107.08465	,71.75624
107.10469	,75.51927
107.12474	,71.83737
107.14478	,75.47987
107.16483	,72.67126
107.18488	,75.44031
107.20492	,73.59534
107.22497,	72.9062
107.24501	,71.67226
107.26506	,71.32946
107.28511,	70.5989
107.30515	,74.36569
107.3252	,70.87861
107.34524	,76.42304
107.36529	,72.44383
107.38533	,69.73851
107.40538	,76.01696
107.42543	,74.57413
107.44547	,70.33356
107.46552	,73.11733
107.48556,	67.7595
107.50561	,69.38775
107.52566	,73.61372
107.5457	,76.67167
107.56575	,75.91481
107.58579	,77.00468
107.60584,	71.4441
107.62589	,68.58338
107.64593	,69.39677
107.66598	,69.00627
107.68602	,69.24426
107.70607,	70.9371
107.72612	,71.83919
107.74616,	69.4904
107.76621	,68.86973
107.78626	,69.31368
107.8063	,72.13186
107.82635	,69.45231
107.8464,	74.4627
107.86644	,73.64634
107.88649	,68.37622
107.90654	,74.17878
107.92658	,75.11969
107.94663	,66.88573
107.96667	,68.04061
107.98672	,70.45451
108.00677	,76.01607
108.02681	,75.07516
108.04686	,73.80594
108.06691	,73.79979
108.08695	,67.27754
108.107	,70.56122
108.12705	,77.03073
108.14709	,73.17201
108.16714	,72.99277
108.18719	,75.75228
108.20723	,72.60813
108.22728	,71.96389
108.24733	,68.34727
108.26737	,70.48174
108.28742,	65.4277
108.30747	,68.15517
108.32751	,72.42917
108.34756	,73.49373
108.36761	,69.53971
108.38766,	72.2265
108.4077	,77.14829
108.42775	,72.61295
108.4478	,72.22536
108.46785	,73.30993
108.48789	,72.23606
108.50794	,74.15701
108.52799	,71.81035
108.54803	,66.57557
108.56808	,73.13947
108.58813,	73.6184
108.60817	,69.74857
108.62822	,67.42381
108.64827	,74.74352
108.66832	,73.54495
108.68836	,72.00044
108.70841	,71.86939
108.72846	,76.32442
108.74851,	73.1055
108.76855	,73.77372
108.7886	,68.62697
108.80865	,73.06731
108.82869	,69.88788
108.84874	,68.86757
108.86879	,72.90977
108.88884	,70.87565
108.90889	,70.32988
108.92893	,68.75399
108.94898	,74.55619
108.96903	,70.80697
108.98908	,68.62715
109.00912	,72.86377
109.02917	,69.99025
109.04922,	70.7911
109.06927	,68.47033
109.08932	,74.53722
109.10936	,72.69057
109.12941	,69.60508
109.14946	,66.85764
109.16951,	68.9617
109.18955	,74.28834
109.2096	,78.14008
109.22965	,75.88758
109.2497	,70.80683
109.26975	,69.42309
109.28979,	71.6471
109.30984	,72.77377
109.32989	,72.39363
109.34994,	79.5308
109.36999	,72.29456
109.39004	,71.39105
109.41008	,73.18677
109.43013	,71.74071
109.45018	,71.19664
109.47023	,78.92792
109.49028	,74.57023
109.51033	,72.00947
109.53037	,72.46193
109.55042	,75.85812
109.57047	,70.63664
109.59052	,72.55128
109.61057	,65.36494
109.63062	,67.43017
109.65066	,70.14146
109.67071	,72.42596
109.69076	,73.03924
109.71081	,72.26343
109.73086	,75.24019
109.75091	,70.18081
109.77095,	69.5816
109.791	,71.45769
109.81105,	71.6132
109.8311	,68.38469
109.85115	,70.65941
109.8712	,66.86976
109.89125	,71.98615
109.91129	,69.96191
109.93134,	68.5484
109.95139	,70.83903
109.97144	,69.49388
109.99149	,72.26085
110.01154	,71.94432
110.03159	,71.95967
110.05164	,62.94058
110.07169	,69.43368
110.09174	,69.57814
110.11178,	70.009
110.13183	,69.89372
110.15188,	75.0466
110.17193	,69.03343
110.19198	,74.46092
110.21203	,70.26136
110.23208	,71.14134
110.25213	,73.66363
110.27218	,68.52709
110.29223	,65.75534
110.31227	,76.64059
110.33233	,71.55384
110.35237	,74.12691
110.37242,	71.1275
110.39247	,69.71075
110.41252	,77.85476
110.43257	,73.72519
110.45262,	74.2259
110.47267	,72.84442
110.49272	,71.95093
110.51277	,69.41851
110.53282	,68.56282
110.55287	,70.70324
110.57292,	68.1112
110.59297,	69.6048
110.61302	,73.42368
110.63307	,73.76946
110.65312	,71.76664
110.67317	,70.75108
110.69322	,74.93261
110.71327,	74.2256
110.73331,	74.1287
110.75337	,71.72426
110.77341	,77.01316
110.79347	,74.99374
110.81352	,71.05079
110.83356	,69.90233
110.85361	,70.05436
110.87367,	72.0811
110.89372	,74.66943
110.91377	,75.38751
110.93382	,70.25632
110.95387	,70.45121
110.97392	,68.81088
110.99396,	65.3179
111.01401	,70.72739
111.03407	,71.97204
111.05412	,79.04422
111.07417	,71.90142
111.09422	,70.48732
111.11427	,73.90078
111.13432	,72.55363
111.15437	,73.50567
111.17442	,75.48148
111.19447	,70.30034
111.21452	,73.24028
111.23457	,66.72317
111.25462	,67.02638
111.27467	,67.51508
111.29472	,70.08989
111.31477	,70.26697
111.33482	,72.82962
111.35487	,65.16993
111.37492	,64.95439
111.39497	,71.29982
111.41502	,76.55709
111.43507,	74.0602
111.45513,	74.6479
111.47517	,79.63373
111.49523	,70.36024
111.51528	,64.97103
111.53533	,65.30548
111.55538	,74.95247
111.57543	,72.75866
111.59548	,76.86296
111.61553	,69.04714
111.63558	,69.99835
111.65563	,72.93886
111.67569,	72.365
111.69574	,75.21492
111.71579	,68.96011
111.73584	,73.75815
111.75589	,70.52892
111.77594	,73.78841
111.79599	,70.64466
111.81604	,69.04789
111.83609	,70.41381
111.85615	,69.28987
111.87619	,68.98412
111.89625,	70.2488
111.9163	,67.27065
111.93635	,70.85408
111.9564	,71.52139
111.97645	,73.97903
111.9965	,68.01105
112.01655	,75.43001
112.03661	,72.07146
112.05666	,73.56042
112.07671	,68.14391
112.09676	,71.81068
112.11681	,72.08006
112.13686	,72.93257
112.15692,	76.4579
112.17697	,68.87356
112.19702	,66.04701
112.21707	,69.25187
112.23712	,70.72558
112.25717	,70.03003
112.27723	,68.11437
112.29728	,73.52422
112.31733	,75.37222
112.33738	,69.10763
112.35743	,70.99764
112.37749	,75.93739
112.39754,	71.5622
112.41759	,75.85683
112.43764	,77.08846
112.45769	,80.06971
112.47775	,74.36895
112.4978	,68.56426
112.51785	,68.43915
112.5379,	69.8145
112.55795	,69.31365
112.57801	,70.94485
112.59806	,74.95985
112.61811	,75.08548
112.63816	,72.20065
112.65822	,75.28827
112.67827	,66.82206
112.69832	,67.46196
112.71837	,73.90891
112.73843	,71.77588
