"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      9.42
"Instparm: V",    -12.57
"Instparm: W",     22.76
"Instparm: X",      0.66
"Instparm: Y",      2.50
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","?"
"Samparm: InstrName",
"Samparm: Scale",    100.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
57.21,1,1,1.40982,1,3.90547
57.22,3,0.333333,1.4093,1,3.9061
57.23,0,1,1.40878,1,3.90672
57.24,1.81653,0.550501,1.40826,1,3.90735
57.25,1,1,1.40776,1,3.90797
57.26,2,0.5,1.40726,1,3.9086
57.27,1,1,1.40677,1,3.90922
57.28,2,0.5,1.40629,1,3.90985
57.29,0.811616,1.23211,1.40581,1,3.91047
57.3,2,0.5,1.40534,1,3.9111
57.31,0.809751,1.23495,1.40488,1,3.91172
57.32,1.80884,0.552841,1.40442,1,3.91235
57.33,-0.192058,1,1.40397,1,3.91297
57.34,1.80706,0.553385,1.40353,1,3.9136
57.35,-0.19381,1,1.4031,1,3.91422
57.36,2,0.5,1.40267,1,3.91484
57.37,0,1,1.40225,1,3.91547
57.38,2.80367,0.356675,1.40183,1,3.91609
57.39,0.802857,1.24555,1.40143,1,3.91672
57.4,1.80206,0.554921,1.40103,1,3.91734
57.41,0.801276,1.24801,1.40064,1,3.91797
57.42,2.80051,0.357078,1.40025,1,3.91859
57.43,1,1,1.39988,1,3.91922
57.44,2.79901,0.357269,1.39951,1,3.91984
57.45,0,1,1.39914,1,3.92046
57.46,1.79757,0.556306,1.39879,1,3.92109
57.47,0,1,1.39844,1,3.92171
57.48,1.79619,0.556734,1.3981,1,3.92234
57.49,-0.204478,1,1.39776,1,3.92296
57.5,1.79487,0.557144,1.39743,1,3.92359
57.51,0,1,1.39711,1,3.92421
57.52,2,0.5,1.3968,1,3.92483
57.53,0,1,1.39649,1,3.92546
57.54,2.79239,0.358116,1.3962,1,3.92608
57.55,1,1,1.3959,1,3.92671
57.56,2,0.5,1.39562,1,3.92733
57.57,0,1,1.39534,1,3.92795
57.58,1.79015,0.558613,1.39507,1,3.92858
57.59,1,1,1.39481,1,3.9292
57.6,1.78911,0.558936,1.39456,1,3.92982
57.61,0,1,1.39431,1,3.93045
57.62,2,0.5,1.39407,1,3.93107
57.63,1,1,1.39384,1,3.9317
57.64,2.78722,0.35878,1.39361,1,3.93232
57.65,1,1,1.39339,1,3.93294
57.66,2,0.5,1.39318,1,3.93357
57.67,1,1,1.39298,1,3.93419
57.68,1.78556,0.560047,1.39278,1,3.93481
57.69,0,1,1.39259,1,3.93544
57.7,2,0.5,1.39241,1,3.93606
57.71,-0.215524,1,1.39224,1,3.93668
57.72,1.78414,0.560493,1.39207,1,3.93731
57.73,1,1,1.39191,1,3.93793
57.74,2.78353,0.359257,1.39176,1,3.93856
57.75,1,1,1.39162,1,3.93918
57.76,2,0.5,1.39148,1,3.9398
57.77,1,1,1.39136,1,3.94043
57.78,2,0.5,1.39123,1,3.94105
57.79,-0.217756,1,1.39112,1,3.94167
57.8,2.78203,0.359449,1.39102,1,3.9423
57.81,-0.218161,1,1.39092,1,3.94292
57.82,3,0.333333,1.39083,1,3.94354
57.83,1,1,1.39075,1,3.94416
57.84,2.78135,0.359538,1.39067,1,3.94479
57.85,-1.21878,1,1.39061,1,3.94541
57.86,2,0.5,1.39055,1,3.94603
57.87,1,1,1.3905,1,3.94666
57.88,1.78091,0.561509,1.39046,1,3.94728
57.89,1,1,1.39042,1,3.9479
57.9,3,0.333333,1.3904,1,3.94853
57.91,0.780756,1.28081,1.39038,1,3.94915
57.92,2,0.5,1.39037,1,3.94977
57.93,-0.219268,1,1.39037,1,3.95039
57.94,1.78074,0.561563,1.39037,1,3.95102
57.95,0,1,1.39039,1,3.95164
57.96,2.78082,0.359606,1.39041,1,3.95226
57.97,-0.21912,1,1.39044,1,3.95289
57.98,2.78096,0.359588,1.39048,1,3.95351
57.99,0,1,1.39053,1,3.95413
58,1.78117,0.56143,1.39058,1,3.95475
58.01,0,1,1.39065,1,3.95538
58.02,1.78144,0.561343,1.39072,1,3.956
58.03,0,1,1.3908,1,3.95662
58.04,1.78178,0.561235,1.39089,1,3.95724
58.05,-0.218018,1,1.39099,1,3.95787
58.06,2,0.5,1.3911,1,3.95849
58.07,0,1,1.39121,1,3.95911
58.08,1.78268,0.560953,1.39134,1,3.95973
58.09,0,1,1.39147,1,3.96036
58.1,2.78323,0.359294,1.39162,1,3.96098
58.11,-1.21646,1,1.39177,1,3.9616
58.12,1.78386,0.560582,1.39193,1,3.96222
58.13,0.784199,1.27519,1.3921,1,3.96284
58.14,1.78456,0.560363,1.39228,1,3.96347
58.15,1,1,1.39247,1,3.96409
58.16,3,0.333333,1.39266,1,3.96471
58.17,0,1,1.39287,1,3.96533
58.18,1.78617,0.559856,1.39309,1,3.96596
58.19,1,1,1.39331,1,3.96658
58.2,2,0.5,1.39355,1,3.9672
58.21,1,1,1.39379,1,3.96782
58.22,2,0.5,1.39405,1,3.96844
58.23,0,1,1.39431,1,3.96907
58.24,1.78917,0.558919,1.39458,1,3.96969
58.25,1,1,1.39487,1,3.97031
58.26,1.79032,0.558558,1.39516,1,3.97093
58.27,0,1,1.39546,1,3.97155
58.28,2,0.5,1.39578,1,3.97217
58.29,0.792204,1.2623,1.3961,1,3.9728
58.3,1.79287,0.557764,1.39644,1,3.97342
58.31,1,1,1.39678,1,3.97404
58.32,1.79427,0.55733,1.39713,1,3.97466
58.33,1,1,1.3975,1,3.97528
58.34,1.79575,0.55687,1.39788,1,3.9759
58.35,0,1,1.39826,1,3.97653
58.36,1.79732,0.556385,1.39866,1,3.97715
58.37,0,1,1.39907,1,3.97777
58.38,2.79897,0.357274,1.39948,1,3.97839
58.39,-0.200171,1,1.39991,1,3.97901
58.4,2.80071,0.357052,1.40036,1,3.97963
58.41,0.801614,1.24748,1.40081,1,3.98025
58.42,2.80254,0.356819,1.40127,1,3.98088
58.43,-0.196511,1,1.40174,1,3.9815
58.44,2.80446,0.356575,1.40223,1,3.98212
58.45,1,1,1.40273,1,3.98274
58.46,2.80647,0.356319,1.40324,1,3.98336
58.47,0,1,1.40376,1,3.98398
58.48,1.80858,0.55292,1.40429,1,3.9846
58.49,-0.190329,1,1.40484,1,3.98522
58.5,2,0.5,1.40539,1,3.98585
58.51,0,1,1.40596,1,3.98647
58.52,2,0.5,1.40654,1,3.98709
58.53,0,1,1.40714,1,3.98771
58.54,1.81549,0.550816,1.40774,1,3.98833
58.55,0.816725,1.2244,1.40836,1,3.98895
58.56,1.81799,0.550058,1.40899,1,3.98957
58.57,0,1,1.40964,1,3.99019
58.58,2.8206,0.354535,1.4103,1,3.99081
58.59,0,1,1.41097,1,3.99143
58.6,2,0.5,1.41165,1,3.99206
58.61,0.824703,1.21256,1.41235,1,3.99268
58.62,2,0.5,1.41306,1,3.9933
58.63,1,1,1.41379,1,3.99392
58.64,2.82906,0.353475,1.41453,1,3.99454
58.65,-0.169437,1,1.41528,1,3.99516
58.66,2,0.5,1.41605,1,3.99578
58.67,1,1,1.41683,1,3.9964
58.68,2.83525,0.352702,1.41763,1,3.99702
58.69,0.836877,1.19492,1.41844,1,3.99764
58.7,1.83853,0.543913,1.41926,1,3.99826
58.71,-0.159789,1,1.42011,1,3.99888
58.72,1.84192,0.542911,1.42096,1,3.9995
58.73,-0.156334,1,1.42183,1,4.00012
58.74,1.84544,0.541876,1.42272,1,4.00074
58.75,0,1,1.42362,1,4.00136
58.76,1.84908,0.540809,1.42454,1,4.00198
58.77,0.850951,1.17516,1.42548,1,4.0026
58.78,2.85285,0.350526,1.42643,1,4.00322
58.79,0.854787,1.16988,1.42739,1,4.00384
58.8,1.85675,0.538574,1.42838,1,4.00447
58.81,0,1,1.42938,1,4.00509
58.82,2.86079,0.349554,1.4304,1,4.00571
58.83,0.86286,1.15894,1.43143,1,4.00633
58.84,3,0.333333,1.43248,1,4.00695
58.85,0.867104,1.15326,1.43355,1,4.00757
58.86,4,0.25,1.43464,1,4.00819
58.87,1,1,1.43575,1,4.00881
58.88,1.87374,0.533692,1.43687,1,4.00943
58.89,0.876025,1.14152,1.43801,1,4.01005
58.9,1.87835,0.532383,1.43917,1,4.01067
58.91,-0.119292,1,1.44035,1,4.01129
58.92,2,0.5,1.44155,1,4.01191
58.93,0.885546,1.12925,1.44277,1,4.01252
58.94,1.88802,0.529654,1.44401,1,4.01314
58.95,1,1,1.44527,1,4.01376
58.96,2,0.5,1.44655,1,4.01438
58.97,0,1,1.44785,1,4.015
58.98,2.89834,0.345025,1.44917,1,4.01562
58.99,0,1,1.45051,1,4.01624
59,1.90375,0.525279,1.45187,1,4.01686
59.01,1,1,1.45326,1,4.01748
59.02,2,0.5,1.45467,1,4.0181
59.03,0,1,1.4561,1,4.01872
59.04,1.91509,0.522168,1.45755,1,4.01934
59.05,0,1,1.45902,1,4.01996
59.06,1.92104,0.520552,1.46052,1,4.02058
59.07,1,1,1.46204,1,4.0212
59.08,3,0.333333,1.46358,1,4.02182
59.09,1,1,1.46515,1,4.02244
59.1,2,0.5,1.46675,1,4.02306
59.11,-1.06327,1,1.46837,1,4.02368
59.12,2.94002,0.340134,1.47001,1,4.0243
59.13,1,1,1.47168,1,4.02491
59.14,1.94675,0.513676,1.47338,1,4.02553
59.15,-1.0498,1,1.4751,1,4.02615
59.16,1.95369,0.511851,1.47685,1,4.02677
59.17,0,1,1.47862,1,4.02739
59.18,4,0.25,1.48043,1,4.02801
59.19,0,1,1.48226,1,4.02863
59.2,1.96824,0.508069,1.48412,1,4.02925
59.21,0,1,1.48601,1,4.02987
59.22,5,0.2,1.48793,1,4.03049
59.23,0.97975,1.02067,1.48988,1,4.0311
59.24,2,0.5,1.49185,1,4.03172
59.25,0.987726,1.01243,1.49386,1,4.03234
59.26,1.99181,0.502057,1.4959,1,4.03296
59.27,0.995953,1.00406,1.49798,1,4.03358
59.28,2,0.5,1.50008,1,4.0342
59.29,1,1,1.50222,1,4.03482
59.3,2,0.5,1.50439,1,4.03544
59.31,1,1,1.50659,1,4.03605
59.32,3,0.333333,1.50883,1,4.03667
59.33,-0.977787,1,1.51111,1,4.03729
59.34,3,0.333333,1.51342,1,4.03791
59.35,0,1,1.51576,1,4.03853
59.36,2.03629,0.49109,1.51814,1,4.03915
59.37,1.04113,0.960497,1.52056,1,4.03977
59.38,3.04604,0.328295,1.52302,1,4.04038
59.39,1,1,1.52552,1,4.041
59.4,2.05611,0.486356,1.52805,1,4.04162
59.41,0.06126,16.3239,1.53063,1,4.04224
59.42,3.06649,0.326105,1.53325,1,4.04286
59.43,1,1,1.5359,1,4.04348
59.44,2.07721,0.481415,1.5386,1,4.04409
59.45,1.0827,0.923621,1.54135,1,4.04471
59.46,2,0.5,1.54413,1,4.04533
59.47,0,1,1.54697,1,4.04595
59.48,3.09968,0.322614,1.54984,1,4.04657
59.49,1,1,1.55276,1,4.04718
59.5,5,0.2,1.55573,1,4.0478
59.51,1,1,1.55875,1,4.04842
59.52,2.12363,0.470891,1.56182,1,4.04904
59.53,0,1,1.56493,1,4.04966
59.54,2.1362,0.468122,1.5681,1,4.05027
59.55,0,1,1.57131,1,4.05089
59.56,2,0.5,1.57458,1,4.05151
59.57,1,1,1.57791,1,4.05213
59.58,2.16257,0.462413,1.58129,1,4.05275
59.59,0.169437,5.90191,1.58472,1,4.05336
59.6,3,0.333333,1.58821,1,4.05398
59.61,0,1,1.59176,1,4.0546
59.62,2.19072,0.45647,1.59536,1,4.05522
59.63,1,1,1.59903,1,4.05583
59.64,2,0.5,1.60275,1,4.05645
59.65,1.21309,0.824343,1.60654,1,4.05707
59.66,2,0.5,1.6104,1,4.05769
59.67,1,1,1.61431,1,4.05831
59.68,3,0.333333,1.6183,1,4.05892
59.69,-0.755298,1,1.62235,1,4.05954
59.7,2.25294,0.443864,1.62647,1,4.06016
59.71,0,1,1.63066,1,4.06077
59.72,2,0.5,1.63493,1,4.06139
59.73,1,1,1.63926,1,4.06201
59.74,2.28735,0.437188,1.64367,1,4.06263
59.75,-0.703677,1,1.64816,1,4.06324
59.76,2,0.5,1.65273,1,4.06386
59.77,1.31475,0.760602,1.65737,1,4.06448
59.78,2.3242,0.430255,1.6621,1,4.0651
59.79,0,1,1.66691,1,4.06571
59.8,2,0.5,1.67181,1,4.06633
59.81,0.353582,2.8282,1.67679,1,4.06695
59.82,2.36373,0.423061,1.68186,1,4.06756
59.83,1.37405,0.727774,1.68703,1,4.06818
59.84,2,0.5,1.69228,1,4.0688
59.85,-0.604734,1,1.69763,1,4.06942
59.86,4,0.25,1.70308,1,4.07003
59.87,1.41726,0.705587,1.70863,1,4.07065
59.88,2,0.5,1.71428,1,4.07127
59.89,1.44007,0.694412,1.72003,1,4.07188
59.9,2.45179,0.407866,1.72589,1,4.0725
59.91,1,1,1.73186,1,4.07312
59.92,2.47589,0.403895,1.73794,1,4.07373
59.93,1,1,1.74414,1,4.07435
59.94,3.50091,0.28564,1.75045,1,4.07497
59.95,0,1,1.75689,1,4.07558
59.96,2.52688,0.395744,1.76344,1,4.0762
59.97,0.540247,1.851,1.77012,1,4.07682
59.98,2,0.5,1.77693,1,4.07743
59.99,0,1,1.78388,1,4.07805
60,4,0.25,1.79096,1,4.07867
60.01,1,1,1.79817,1,4.07928
60.02,2,0.5,1.80553,1,4.0799
60.03,0,1,1.81304,1,4.08052
60.04,3.64139,0.274621,1.82069,1,4.08113
60.05,1.657,0.603499,1.8285,1,4.08175
60.06,2,0.5,1.83647,1,4.08236
60.07,1.6892,0.591997,1.8446,1,4.08298
60.08,2,0.5,1.85289,1,4.0836
60.09,0.722717,1.38367,1.86136,1,4.08421
60.1,2.74,0.364964,1.87,1,4.08483
60.11,1.75764,0.568945,1.87882,1,4.08545
60.12,4,0.25,1.88783,1,4.08606
60.13,0,1,1.89702,1,4.08668
60.14,2.81282,0.355515,1.90641,1,4.08729
60.15,0,1,1.916,1,4.08791
60.16,2,0.5,1.9258,1,4.08853
60.17,-0.128386,1,1.93581,1,4.08914
60.18,2,0.5,1.94603,1,4.08976
60.19,0,1,1.95648,1,4.09037
60.2,2.93433,0.340793,1.96717,1,4.09099
60.21,1.95617,0.511202,1.97809,1,4.09161
60.22,2.9785,0.335739,1.98925,1,4.09222
60.23,1,1,2.00067,1,4.09284
60.24,3.02468,0.330613,2.01234,1,4.09345
60.25,2,0.5,2.02428,1,4.09407
60.26,2.073,0.482393,2.0365,1,4.09468
60.27,2,0.5,2.049,1,4.0953
60.28,3,0.333333,2.06179,1,4.09592
60.29,0,1,2.07488,1,4.09653
60.3,2.17658,0.459437,2.08829,1,4.09715
60.31,1,1,2.10201,1,4.09776
60.32,2.23214,0.448001,2.11607,1,4.09838
60.33,1,1,2.13047,1,4.09899
60.34,3.29043,0.303911,2.14522,1,4.09961
60.35,0.320659,3.11857,2.16033,1,4.10022
60.36,4,0.25,2.17582,1,4.10084
60.37,0.383393,2.60829,2.1917,1,4.10146
60.38,4.41595,0.226452,2.20798,1,4.10207
60.39,1,1,2.22467,1,4.10269
60.4,3.48359,0.28706,2.24179,1,4.1033
60.41,1,1,2.25936,1,4.10392
60.42,3,0.333333,2.27739,1,4.10453
60.43,-4.40822,1,2.29589,1,4.10515
60.44,3.62977,0.2755,2.31488,1,4.10576
60.45,2,0.5,2.33439,1,4.10638
60.46,4,0.25,2.35442,1,4.10699
60.47,1,1,2.375,1,4.10761
60.48,3,0.333333,2.39615,1,4.10822
60.49,2,0.5,2.41788,1,4.10884
60.5,4.88045,0.204899,2.44023,1,4.10945
60.51,1.92641,0.519099,2.46321,1,4.11007
60.52,3,0.333333,2.48684,1,4.11068
60.53,0,1,2.51117,1,4.1113
60.54,3.07239,0.325479,2.5362,1,4.11191
60.55,2,0.5,2.56196,1,4.11253
60.56,3.177,0.314763,2.5885,1,4.11314
60.57,1.23166,0.81191,2.61583,1,4.11376
60.58,4.28799,0.233209,2.644,1,4.11437
60.59,1,1,2.67302,1,4.11498
60.6,4.4059,0.226968,2.70295,1,4.1156
60.61,2.46763,0.405247,2.73381,1,4.11621
60.62,4,0.25,2.76566,1,4.11683
60.63,2,0.5,2.79852,1,4.11744
60.64,4,0.25,2.83244,1,4.11806
60.65,1.73495,0.576384,2.86748,1,4.11867
60.66,5.80734,0.172196,2.90367,1,4.11929
60.67,2.88215,0.346963,2.94107,1,4.1199
60.68,4.95949,0.201634,2.97974,1,4.12052
60.69,1,1,3.01974,1,4.12113
60.7,4.12223,0.242587,3.06112,1,4.12174
60.71,1.20789,0.82789,3.10395,1,4.12236
60.72,5.29658,0.188801,3.14829,1,4.12297
60.73,2.38846,0.418679,3.19423,1,4.12359
60.74,4.48368,0.223031,3.24184,1,4.1242
60.75,2,0.5,3.2912,1,4.12482
60.76,4,0.25,3.3424,1,4.12543
60.77,3,0.333333,3.39553,1,4.12604
60.78,3.90138,0.25632,3.45069,1,4.12666
60.79,1,1,3.50799,1,4.12727
60.8,5.13507,0.194739,3.56754,1,4.12789
60.81,3.2589,0.306852,3.62945,1,4.1285
60.82,5,0.2,3.69386,1,4.12911
60.83,3,0.333333,3.76091,1,4.12973
60.84,4.66146,0.214525,3.83073,1,4.13034
60.85,3,0.333333,3.90349,1,4.13096
60.86,5.95871,0.167821,3.97936,1,4.13157
60.87,3.11701,0.32082,4.05851,1,4.13218
60.88,5.28227,0.189313,4.14113,1,4.1328
60.89,3.4549,0.289444,4.22745,1,4.13341
60.9,6.63534,0.150708,4.31767,1,4.13402
60.91,4,0.25,4.41204,1,4.13464
60.92,7,0.142857,4.51083,1,4.13525
60.93,4,0.25,4.6143,1,4.13586
60.94,9,0.111111,4.72278,1,4.13648
60.95,2.67314,0.374092,4.83657,1,4.13709
60.96,6,0.166667,4.95605,1,4.13771
60.97,2,0.5,5.08159,1,4.13832
60.98,8,0.125,5.21362,1,4.13893
60.99,3.70518,0.269893,5.35259,1,4.13955
61,6,0.166667,5.499,1,4.14016
61.01,2,0.5,5.6534,1,4.14077
61.02,6.63277,0.150767,5.81638,1,4.14139
61.03,1.97719,0.505768,5.9886,1,4.142
61.04,7,0.142857,6.17076,1,4.14261
61.05,5.72729,0.174603,6.36364,1,4.14323
61.06,9.13625,0.109454,6.56813,1,4.14384
61.07,6.57031,0.1522,6.78516,1,4.14445
61.08,7.03157,0.142216,7.01578,1,4.14507
61.09,4.52235,0.221124,7.26118,1,4.14568
61.1,9.04524,0.110555,7.52262,1,4.14629
61.11,5,0.2,7.80156,1,4.1469
61.12,8.19919,0.121963,8.09959,1,4.14752
61.13,5,0.2,8.41851,1,4.14813
61.14,13,0.0769231,8.7603,1,4.14874
61.15,6,0.166667,9.12723,1,4.14936
61.16,17,0.0588235,9.52181,1,4.14997
61.17,9.89382,0.101073,9.94691,1,4.15058
61.18,12.8115,0.0780548,10.4058,1,4.15119
61.19,7.80403,0.128139,10.902,1,4.15181
61.2,15.8798,0.0629732,11.4399,1,4.15242
61.21,11,0.0909091,12.0242,1,4.15303
61.22,22,0.0454545,12.6604,1,4.15365
61.23,10,0.1,13.3551,1,4.15426
61.24,16.2318,0.0616074,14.1159,1,4.15487
61.25,12,0.0833333,14.952,1,4.15548
61.26,16,0.0625,15.8749,1,4.1561
61.27,11.7979,0.0847606,16.899,1,4.15671
61.28,29.0865,0.0343802,18.0433,1,4.15732
61.29,16,0.0625,19.3336,1,4.15793
61.3,24,0.0416667,20.8057,1,4.15855
61.31,20,0.05,22.5103,1,4.15916
61.32,27,0.037037,24.5191,1,4.15977
61.33,20.8668,0.047923,26.9334,1,4.16038
61.34,33,0.030303,29.8945,1,4.161
61.35,33.1886,0.0301308,33.5943,1,4.16161
61.36,40,0.025,38.2867,1,4.16222
61.37,40.59,0.0246366,44.295,1,4.16283
61.38,52.0293,0.0192199,52.0147,1,4.16344
61.39,57,0.0175439,61.905,1,4.16406
61.4,84.9377,0.0117733,74.4688,1,4.16467
61.41,84.4316,0.0118439,90.2158,1,4.16528
61.42,122.219,0.00818204,109.609,1,4.16589
61.43,118.001,0.00847454,133,1,4.1665
61.44,170.098,0.00587898,160.549,1,4.16712
61.45,183,0.00546448,192.143,1,4.16773
61.46,242,0.00413223,227.315,1,4.16834
61.47,256,0.00390625,265.148,1,4.16895
61.48,313,0.00319489,304.177,1,4.16956
61.49,331,0.00302115,342.289,1,4.17018
61.5,377,0.00265252,376.684,1,4.17079
61.51,387.135,0.00258308,404.068,1,4.1714
61.52,425.46,0.0023504,421.23,1,4.17201
61.53,393.031,0.00254433,426.015,1,4.17262
61.54,450,0.00222222,418.2,1,4.17323
61.55,384.323,0.00260197,399.662,1,4.17385
61.56,399,0.00250627,373.691,1,4.17446
61.57,330.962,0.0030215,343.981,1,4.17507
61.58,330,0.0030303,313.86,1,4.17568
61.59,272,0.00367647,285.958,1,4.17629
61.6,277.311,0.00360606,262.155,1,4.1769
61.61,239,0.0041841,243.632,1,4.17752
61.62,235,0.00425532,230.934,1,4.17813
61.63,206.053,0.00485313,224.026,1,4.17874
61.64,234,0.0042735,222.335,1,4.17935
61.65,223,0.0044843,224.774,1,4.17996
61.66,232,0.00431034,229.782,1,4.18057
61.67,213.762,0.0046781,235.381,1,4.18118
61.68,252,0.00396825,239.357,1,4.18179
61.69,235.26,0.00425062,239.63,1,4.18241
61.7,242,0.00413223,234.779,1,4.18302
61.71,215,0.00465116,224.449,1,4.18363
61.72,226,0.00442478,209.353,1,4.18424
61.73,176.754,0.00565758,190.877,1,4.18485
61.74,190.147,0.00525908,170.574,1,4.18546
61.75,149,0.00671141,149.816,1,4.18607
61.76,133.332,0.0075001,129.666,1,4.18668
61.77,104,0.00961538,110.871,1,4.18729
61.78,107.819,0.00927483,93.9093,1,4.18791
61.79,61,0.0163934,79.0313,1,4.18852
61.8,66.6169,0.0150112,66.3084,1,4.18913
61.81,52,0.0192308,55.6715,1,4.18974
61.82,47,0.0212766,46.9513,1,4.19035
61.83,37,0.027027,39.9169,1,4.19096
61.84,39.6196,0.02524,34.3098,1,4.19157
61.85,28,0.0357143,29.8716,1,4.19218
61.86,28.7262,0.0348114,26.3631,1,4.19279
61.87,19,0.0526316,23.5768,1,4.1934
61.88,22,0.0454545,21.3409,1,4.19401
61.89,15.0389,0.066494,19.5195,1,4.19462
61.9,20.0175,0.0499562,18.0088,1,4.19523
61.91,15.4635,0.0646685,16.7317,1,4.19584
61.92,20.265,0.0493461,15.6325,1,4.19645
61.93,13.3422,0.0749499,14.6711,1,4.19706
61.94,17.6382,0.056695,13.8191,1,4.19768
61.95,9.11224,0.109742,13.0561,1,4.19829
61.96,14,0.0714286,12.3673,1,4.1989
61.97,6.48321,0.154244,11.7416,1,4.19951
61.98,13,0.0769231,11.1705,1,4.20012
61.99,10.2944,0.0971399,10.6472,1,4.20073
62,14.3325,0.0697717,10.1662,1,4.20134
62.01,6,0.166667,9.72291,1,4.20195
62.02,11.6267,0.0860092,9.31333,1,4.20256
62.03,8.86815,0.112763,8.93408,1,4.20317
62.04,13.1644,0.0759625,8.5822,1,4.20378
62.05,7,0.142857,8.25509,1,4.20439
62.06,10,0.1,7.95046,1,4.205
62.07,6.33257,0.157914,7.66628,1,4.20561
62.08,10.8015,0.0925795,7.40076,1,4.20622
62.09,6,0.166667,7.15229,1,4.20683
62.1,7,0.142857,6.91944,1,4.20744
62.11,1,1,6.70091,1,4.20805
62.12,10.9911,0.0909825,6.49556,1,4.20866
62.13,5.60471,0.178421,6.30236,1,4.20927
62.14,11,0.0909091,6.12035,1,4.20988
62.15,1.89741,0.527033,5.94871,1,4.21049
62.16,7.5733,0.132043,5.78665,1,4.2111
62.17,3.26697,0.306094,5.63349,1,4.21171
62.18,6,0.166667,5.48858,1,4.21231
62.19,2.70272,0.369997,5.35136,1,4.21292
62.2,6.44259,0.155217,5.2213,1,4.21353
62.21,2,0.5,5.0979,1,4.21414
62.22,5.96149,0.167743,4.98074,1,4.21475
62.23,2.73883,0.36512,4.86941,1,4.21536
62.24,7,0.142857,4.76354,1,4.21597
62.25,3.32556,0.300702,4.66278,1,4.21658
62.26,8,0.125,4.56682,1,4.21719
62.27,3,0.333333,4.47536,1,4.2178
62.28,7,0.142857,4.38815,1,4.21841
62.29,2,0.5,4.30493,1,4.21902
62.3,5,0.2,4.22547,1,4.21963
62.31,2,0.5,4.14955,1,4.22024
62.32,4.15397,0.240733,4.07699,1,4.22085
62.33,2.01517,0.496235,4.00759,1,4.22146
62.34,5,0.2,3.94118,1,4.22206
62.35,2,0.5,3.87761,1,4.22267
62.36,5.63345,0.177511,3.81673,1,4.22328
62.37,3,0.333333,3.75839,1,4.22389
62.38,5,0.2,3.70247,1,4.2245
62.39,2,0.5,3.64885,1,4.22511
62.4,10,0.1,3.59741,1,4.22572
62.41,2.09609,0.477079,3.54805,1,4.22633
62.42,5.00132,0.199947,3.50066,1,4.22694
62.43,1,1,3.45516,1,4.22755
62.44,4.82292,0.207343,3.41146,1,4.22815
62.45,2,0.5,3.36947,1,4.22876
62.46,5.65824,0.176733,3.32912,1,4.22937
62.47,0.580675,1.72213,3.29034,1,4.22998
62.48,4.5061,0.221922,3.25305,1,4.23059
62.49,1,1,3.21719,1,4.2312
62.5,7,0.142857,3.18271,1,4.23181
62.51,1,1,3.14954,1,4.23241
62.52,4.23525,0.236114,3.11762,1,4.23302
62.53,-1.82616,1,3.08692,1,4.23363
62.54,4.11476,0.243027,3.05738,1,4.23424
62.55,2,0.5,3.02895,1,4.23485
62.56,4,0.25,3.0016,1,4.23546
62.57,1.95056,0.512674,2.97528,1,4.23607
62.58,5.8999,0.169494,2.94995,1,4.23667
62.59,1,1,2.92558,1,4.23728
62.6,3.80425,0.262864,2.90212,1,4.23789
62.61,0,1,2.87956,1,4.2385
62.62,3,0.333333,2.85786,1,4.23911
62.63,0.673972,1.48374,2.83699,1,4.23971
62.64,5.63383,0.177499,2.81691,1,4.24032
62.65,0.595229,1.68003,2.79761,1,4.24093
62.66,4,0.25,2.77907,1,4.24154
62.67,2,0.5,2.76124,1,4.24215
62.68,5.37154,0.186166,2.68577,1,4.24276
62.69,2,0.5,2.66943,1,4.24336
62.7,3.30751,0.302342,2.65375,1,4.24397
62.71,2,0.5,2.63872,1,4.24458
62.72,4.24862,0.235371,2.62431,1,4.24519
62.73,0,1,2.6105,1,4.24579
62.74,4.19458,0.238403,2.59729,1,4.2464
62.75,2.1693,0.460978,2.58465,1,4.24701
62.76,4,0.25,2.57257,1,4.24762
62.77,2,0.5,2.56104,1,4.24823
62.78,3,0.333333,2.55004,1,4.24883
62.79,2.07911,0.480974,2.53956,1,4.24944
62.8,3.05917,0.326886,2.52959,1,4.25005
62.81,1.98183,0.504585,2.49091,1,4.25066
62.82,3,0.333333,2.48197,1,4.25126
62.83,0,1,2.47351,1,4.25187
62.84,3,0.333333,2.46552,1,4.25248
62.85,0.915956,1.09176,2.45798,1,4.25309
62.86,5,0.2,2.45089,1,4.25369
62.87,2,0.5,2.44424,1,4.2543
62.88,3,0.333333,2.43803,1,4.25491
62.89,0.864497,1.15674,2.43225,1,4.25552
