lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma_sample,sigma_exp[1],sigma_exp[2],phase_mu[1],phase_mu[2],group_effect[1],group_effect[2],group_effect[3],group_effect[4],group_effect[5],group_effect[6],group_effect[7]
444.671,0.936098,0.0761695,5.0,31.0,0.0,-435.567,0.0110137,0.00270932,0.0190996,0.111765,0.348676,-0.00970519,-0.00255804,7.50436e-05,0.00361701,0.0147743,0.0208068,0.00976361
444.713,0.969023,0.0761695,6.0,63.0,0.0,-441.584,0.0107545,0.00323381,0.0194553,0.111165,0.345638,-0.00740554,-0.00222731,0.00254773,0.00524699,0.0144623,0.0183193,0.0110995
444.094,0.988706,0.0761695,4.0,31.0,0.0,-440.898,0.012336,0.00348684,0.0205356,0.111213,0.348305,-0.00890663,-0.0024596,0.0005373,0.00426,0.0151174,0.0216958,0.0108957
441.397,0.955982,0.0761695,6.0,63.0,0.0,-438.537,0.0113626,0.00284686,0.0202056,0.108072,0.344297,-0.00389943,-0.000401826,0.00380431,0.00656607,0.0192128,0.0242688,0.0148394
441.996,0.840743,0.0761695,4.0,15.0,0.0,-438.157,0.0106952,0.00285777,0.0199642,0.107326,0.346285,-0.00621677,0.00123009,0.00502778,0.00907505,0.0172209,0.0228032,0.0145648
443.842,0.992599,0.0761695,6.0,127.0,0.0,-435.978,0.0124925,0.00319228,0.0172211,0.111103,0.348273,-0.00861651,-0.00369476,0.00154258,0.00526253,0.0130124,0.0195836,0.0116587
444.307,0.988954,0.0761695,6.0,63.0,0.0,-441.374,0.00851979,0.00328955,0.021203,0.114956,0.349995,-0.0107916,-0.00691225,-0.00163037,0.00270463,0.00985214,0.0169376,0.00769289
443.735,0.769143,0.0761695,5.0,31.0,0.0,-433.687,0.00804069,0.00256464,0.0208258,0.119414,0.35785,-0.0166179,-0.00948185,-0.00658519,-0.00401104,0.00798689,0.012465,0.00270939
445.037,0.999374,0.0761695,6.0,63.0,0.0,-440.809,0.010022,0.00283995,0.0223469,0.12025,0.357693,-0.0163625,-0.0112275,-0.00799446,-0.00479028,0.0067705,0.0122471,0.00142718
441.929,0.831091,0.0761695,5.0,47.0,0.0,-437.019,0.0146732,0.00353463,0.0175716,0.122948,0.355839,-0.0191866,-0.0128688,-0.0103647,-0.00611409,0.00371979,0.0079521,0.0010932
442.044,0.831865,0.0761695,5.0,63.0,0.0,-430.419,0.0118606,0.00317763,0.0175104,0.122122,0.363489,-0.019953,-0.0149126,-0.0100928,-0.00753652,0.00372879,0.0097204,-0.00188726
443.283,0.967596,0.0761695,4.0,31.0,0.0,-437.964,0.0110018,0.00344296,0.0185237,0.12246,0.361245,-0.0193444,-0.01436,-0.00979305,-0.00596499,0.00226308,0.00601476,-0.000155862
443.12,0.989722,0.0761695,5.0,31.0,0.0,-438.794,0.0118514,0.00277416,0.0182495,0.122678,0.360888,-0.0205546,-0.0126476,-0.0101194,-0.00839735,0.00445873,0.00813609,-0.00128255
439.25,0.97732,0.0761695,5.0,31.0,0.0,-435.873,0.015168,0.00262012,0.0170177,0.122049,0.358142,-0.0198676,-0.0142718,-0.0108416,-0.00385486,0.00344958,0.00906407,0.000186943
437.521,0.903222,0.0761695,5.0,31.0,0.0,-432.937,0.0200553,0.00255264,0.0173235,0.121484,0.358829,-0.0183102,-0.0121379,-0.00752729,-0.00819179,0.00479353,0.00988459,0.000242839
437.725,0.386693,0.0761695,5.0,63.0,0.0,-425.759,0.0153667,0.00321625,0.0181144,0.126099,0.361248,-0.0215065,-0.0150039,-0.0109598,-0.0121636,0.0010582,0.00614419,-0.00354372
440.692,0.999397,0.0761695,4.0,31.0,0.0,-431.929,0.0132008,0.0032672,0.018274,0.124501,0.359012,-0.0223698,-0.0170078,-0.0096094,-0.00997888,0.000728102,0.00733921,-0.00413236
441.593,0.960005,0.0761695,4.0,31.0,0.0,-430.699,0.011802,0.0033284,0.0182946,0.125849,0.362635,-0.0227184,-0.0160955,-0.016039,-0.00943741,-0.000471099,0.00561912,-0.00329661
441.251,0.992974,0.0761695,4.0,15.0,0.0,-436.98,0.0132699,0.00328002,0.0163202,0.125093,0.364542,-0.0217228,-0.0172884,-0.00992228,-0.0101575,0.00106589,0.00568408,-0.00325895
439.61,0.939302,0.0761695,5.0,31.0,0.0,-432.747,0.0112119,0.00336819,0.0184304,0.126009,0.365916,-0.0224362,-0.0155178,-0.0148668,-0.00791875,-3.2504e-05,0.00554932,-0.00589185
439.531,0.997514,0.0761695,5.0,63.0,0.0,-432.935,0.013325,0.00328305,0.0259245,0.122517,0.355836,-0.019591,-0.0125624,-0.0117675,-0.00617511,0.0036167,0.00938857,-0.00210101
441.778,0.974952,0.0761695,5.0,31.0,0.0,-436.459,0.0108984,0.00290149,0.023267,0.123063,0.359935,-0.0200851,-0.0132346,-0.0118389,-0.00654804,0.00336662,0.00873744,-0.00293469
439.83,0.995157,0.0761695,5.0,63.0,0.0,-433.695,0.0115263,0.00358199,0.025183,0.116855,0.358054,-0.014262,-0.00694474,-0.00524284,-0.00104016,0.00898685,0.0160157,0.00286097
441.059,0.979901,0.0761695,5.0,63.0,0.0,-434.743,0.0125602,0.00298703,0.022082,0.121553,0.357048,-0.0190829,-0.0115154,-0.00976437,-0.00547225,0.00425431,0.0115923,-0.00192876
439.824,0.983081,0.0761695,4.0,15.0,0.0,-435.432,0.0123905,0.00303077,0.0220134,0.121263,0.360027,-0.017793,-0.0145835,-0.00991713,-0.00572351,0.00517185,0.00921384,0.00372623
437.096,0.809774,0.0761695,4.0,31.0,0.0,-429.442,0.0177851,0.00351322,0.0182698,0.120172,0.361931,-0.0197551,-0.0101475,-0.00684854,-0.00476406,0.00360572,0.0114041,-0.00065738
437.242,0.996251,0.0761695,5.0,63.0,0.0,-428.346,0.0158224,0.00347165,0.0225246,0.127228,0.357769,-0.0237066,-0.0167894,-0.0121051,-0.0120911,-0.00213823,0.00617567,-0.0048107
439.584,0.999291,0.0761695,5.0,31.0,0.0,-433.873,0.0133209,0.00345265,0.0249635,0.124358,0.365954,-0.0226446,-0.015068,-0.010815,-0.0095581,0.000222915,0.00841385,-0.00320509
442.479,0.99383,0.0761695,5.0,31.0,0.0,-435.549,0.0144017,0.00332789,0.0193862,0.123979,0.357352,-0.0200149,-0.015956,-0.0105598,-0.00902555,0.000977198,0.0075759,0.0001296
441.073,0.931484,0.0761695,4.0,31.0,0.0,-434.644,0.013341,0.00325573,0.0193375,0.123433,0.357923,-0.0186806,-0.0158877,-0.0104191,-0.0100939,0.00120805,0.00742314,-0.00145427
435.469,0.60163,0.0761695,6.0,127.0,0.0,-427.353,0.0115322,0.00441741,0.0158937,0.121535,0.361929,-0.015277,-0.0141407,-0.00874981,-0.00684435,0.0038255,0.00661123,-0.00170945
436.611,0.911555,0.0761695,4.0,15.0,0.0,-430.685,0.0104062,0.00450052,0.0164771,0.121861,0.360982,-0.01846,-0.0138045,-0.00796736,-0.00483891,0.00105112,0.00814103,-0.00245602
439.48,0.98594,0.0761695,6.0,63.0,0.0,-431.987,0.00990138,0.00417331,0.0162666,0.119747,0.355876,-0.0145514,-0.00901279,-0.00807232,-0.00488826,0.00761467,0.0102311,0.00357337
435.365,0.967012,0.0761695,4.0,15.0,0.0,-431.462,0.0105095,0.00428065,0.0154866,0.119614,0.356458,-0.0140773,-0.0105405,-0.00925849,-0.0026754,0.00329295,0.00915832,0.00466143
445.075,1.0,0.0761695,5.0,31.0,0.0,-432.104,0.0132197,0.00327728,0.0168434,0.1171,0.354766,-0.0147596,-0.00864598,-0.00551628,-0.000187405,0.00860841,0.0136371,0.00505935
444.427,0.91173,0.0761695,5.0,63.0,0.0,-439.518,0.0129357,0.00260416,0.0203245,0.121345,0.356964,-0.0189162,-0.0124965,-0.00865916,-0.00410564,0.00489699,0.0109709,0.00126196
446.006,0.94272,0.0761695,5.0,31.0,0.0,-441.896,0.0139705,0.00295975,0.0191677,0.11978,0.355963,-0.0167447,-0.0112055,-0.0062585,-0.00527575,0.0066971,0.0114109,0.00203812
444.109,0.724571,0.0761695,5.0,63.0,0.0,-438.446,0.0142041,0.00325276,0.0200848,0.116727,0.355492,-0.0138129,-0.00940774,-0.00243612,-0.00149331,0.00855773,0.0131596,0.00498128
445.172,0.956057,0.0761695,4.0,31.0,0.0,-438.873,0.00997263,0.00292123,0.0186823,0.11667,0.354028,-0.0155747,-0.00803129,-0.00280517,0.000233639,0.0084733,0.014047,0.00540322
444.537,0.972497,0.0761695,5.0,63.0,0.0,-437.128,0.00754037,0.00281078,0.0171127,0.11351,0.348908,-0.011583,-0.00577873,-0.000532838,0.00316253,0.0123188,0.0176286,0.00849717
438.939,0.381534,0.0761695,5.0,47.0,0.0,-429.606,0.010405,0.00306282,0.0180611,0.111021,0.351482,-0.00668518,-0.000720782,0.0013553,0.00160367,0.0132671,0.0202874,0.010608
441.508,1.0,0.0761695,4.0,15.0,0.0,-436.668,0.0105176,0.00307322,0.0178545,0.111037,0.351504,-0.00740464,-0.00107832,0.00235484,0.0025284,0.0132316,0.0209685,0.0111914
443.093,0.997689,0.0761695,6.0,111.0,0.0,-438.663,0.00833628,0.00337946,0.0185507,0.11591,0.348053,-0.0127252,-0.00811506,-0.00398637,0.00119977,0.0118052,0.0141141,0.00633087
441.579,0.974905,0.0761695,4.0,31.0,0.0,-437.207,0.00793645,0.00330628,0.0194335,0.115672,0.348932,-0.0136615,-0.00833887,-0.00124049,-0.000424443,0.00965197,0.0179458,0.00594632
444.863,0.952056,0.0761695,4.0,15.0,0.0,-437.2,0.00727781,0.00352346,0.0192482,0.116144,0.350409,-0.0122005,-0.00621568,-0.0038338,0.00070725,0.00887145,0.0135633,0.00517672
443.796,0.967763,0.0761695,5.0,31.0,0.0,-439.948,0.00728857,0.00315232,0.017595,0.115208,0.356334,-0.0114865,-0.0079835,-0.00272808,0.000654631,0.0106614,0.0166039,0.00531653
440.12,0.974333,0.0761695,4.0,15.0,0.0,-435.954,0.00757601,0.00316826,0.0165633,0.114831,0.358237,-0.0115845,-0.0064783,0.00025398,-0.000253247,0.0112875,0.0165063,0.00644541
442.568,0.991769,0.0761695,5.0,31.0,0.0,-437.14,0.0103859,0.0034448,0.0181064,0.11538,0.348286,-0.011383,-0.0054535,-0.00501961,0.00124422,0.0102569,0.0160195,0.00804761
441.112,0.979956,0.0761695,5.0,31.0,0.0,-437.261,0.00721703,0.00331334,0.0179166,0.113468,0.351994,-0.00948233,-0.00603114,-0.00300198,0.00271684,0.0123518,0.0181579,0.010514
442.281,0.999552,0.0761695,4.0,31.0,0.0,-437.232,0.00826444,0.00317754,0.0182161,0.11498,0.349218,-0.0120082,-0.00467763,6.96645e-06,-0.000148975,0.0110754,0.0147719,0.00532146
443.756,0.875219,0.0761695,3.0,7.0,0.0,-438.24,0.00802173,0.00318951,0.0182221,0.114454,0.349602,-0.012267,-0.00532326,-0.000901852,0.00102496,0.00992206,0.0155275,0.00543782
444.177,0.991115,0.0761695,5.0,31.0,0.0,-438.411,0.00894854,0.00308917,0.0193111,0.114665,0.351203,-0.0107167,-0.00497116,-0.00310274,0.00122158,0.0117663,0.0181331,0.00902407
444.22,0.999967,0.0761695,4.0,23.0,0.0,-441.858,0.0105386,0.00316823,0.0174058,0.113362,0.350079,-0.0109238,-0.00523349,0.000937259,0.00281298,0.0120454,0.0161943,0.00728157
440.836,0.970937,0.0761695,5.0,31.0,0.0,-436.838,0.0185305,0.00331628,0.0156818,0.115259,0.354028,-0.013935,-0.00724504,-0.00279556,0.000489617,0.0109271,0.0145994,0.00660191
437.638,0.912589,0.0761695,5.0,31.0,0.0,-427.368,0.0123362,0.00290757,0.0203691,0.117974,0.348305,-0.01585,-0.011326,-0.00405553,-0.00218926,0.00601403,0.0140016,0.00192089
439.247,0.815728,0.0761695,5.0,31.0,0.0,-429.914,0.0136398,0.00313814,0.0215495,0.116105,0.357722,-0.0120906,-0.00724235,-0.00119725,-5.9342e-05,0.0094341,0.0180631,0.00507832
440.763,0.99895,0.0761695,5.0,47.0,0.0,-435.071,0.0115409,0.00323155,0.0216422,0.11498,0.356271,-0.0113986,-0.00397795,-0.00365667,0.000980355,0.0117551,0.0154267,0.0091996
441.08,0.998184,0.0761695,5.0,47.0,0.0,-433.958,0.0115409,0.00272338,0.0177433,0.113659,0.346745,-0.0114444,-0.00405606,-0.000908998,0.00395234,0.0118426,0.0168394,0.0103836
443.57,0.999752,0.0761695,5.0,31.0,0.0,-437.18,0.0133677,0.00269163,0.0190615,0.113164,0.35441,-0.0101998,-0.00455392,-0.00143204,0.00290295,0.0133863,0.0175472,0.0102899
442.462,0.4996,0.0761695,5.0,63.0,0.0,-434.473,0.0127463,0.00285375,0.0214344,0.110726,0.346348,-0.00806812,-0.00260615,0.000683186,0.00473788,0.0129785,0.0211992,0.0114765
441.701,0.976798,0.0761695,5.0,31.0,0.0,-435.465,0.012602,0.00300503,0.0221371,0.111489,0.349306,-0.00639238,-0.00173967,0.00242151,0.00467243,0.0152002,0.0189124,0.0102618
445.0,0.999498,0.0761695,6.0,111.0,0.0,-439.931,0.00838535,0.00307092,0.0194341,0.1174,0.352737,-0.015945,-0.00897756,-0.00539401,-0.00114008,0.00899657,0.0152925,0.00577252
443.725,0.93847,0.0761695,4.0,31.0,0.0,-438.675,0.00927258,0.0031809,0.0183863,0.117111,0.35448,-0.0134891,-0.00586136,-0.00331017,-0.000738912,0.0068702,0.0135383,0.00522102
445.028,0.999353,0.0761695,5.0,63.0,0.0,-439.148,0.00934994,0.00333714,0.0175043,0.119523,0.35697,-0.0166497,-0.0118087,-0.00817748,-0.00323362,0.00755475,0.0109143,0.00252215
442.593,0.968321,0.0761695,5.0,63.0,0.0,-439.018,0.0090046,0.00351092,0.0163576,0.117504,0.358103,-0.0137645,-0.00641144,-0.00331378,-0.00151808,0.00725902,0.0135596,0.00384618
443.165,0.961488,0.0761695,4.0,31.0,0.0,-436.453,0.00922886,0.00350062,0.0176831,0.116877,0.351886,-0.0147794,-0.00928792,-0.00326884,0.0007953,0.0101494,0.0136373,0.00632496
442.706,0.934691,0.0761695,5.0,63.0,0.0,-436.983,0.0104236,0.00348456,0.0173396,0.116254,0.350862,-0.0135063,-0.00956428,-0.00360631,-0.00011889,0.010371,0.0147624,0.0077808
442.656,0.759768,0.0761695,4.0,15.0,0.0,-434.073,0.0103501,0.00351,0.0172547,0.115524,0.350787,-0.0136676,-0.00898511,-0.00414212,0.0004228,0.00990997,0.0148435,0.00681472
438.926,0.955659,0.0761695,5.0,63.0,0.0,-430.515,0.0116625,0.0031036,0.0195929,0.124595,0.366748,-0.0221989,-0.0131033,-0.0115405,-0.00782314,0.00261188,0.00587991,-0.000683378
434.29,0.891581,0.0761695,5.0,31.0,0.0,-427.262,0.0144804,0.00393785,0.0207127,0.125475,0.351808,-0.0212249,-0.0177906,-0.0120354,-0.00930379,-0.00123668,0.00786117,-0.00248638
438.42,0.989897,0.0761695,4.0,15.0,0.0,-429.845,0.014241,0.00383951,0.0212524,0.124818,0.359735,-0.0226795,-0.0161199,-0.0102922,-0.00816877,0.00417975,0.00484465,-0.00304044
439.689,0.99278,0.0761695,6.0,63.0,0.0,-436.408,0.010082,0.00299174,0.017429,0.124762,0.362778,-0.0209497,-0.015874,-0.0135854,-0.0096396,-0.00177661,0.00751538,-0.00255489
443.339,0.733213,0.0761695,4.0,15.0,0.0,-435.685,0.0128394,0.0029852,0.0174417,0.123472,0.359869,-0.0209671,-0.0153991,-0.00929826,-0.00799731,0.00398832,0.00688401,-0.002332
444.489,0.985427,0.0761695,6.0,95.0,0.0,-441.032,0.00745375,0.0032674,0.0215247,0.114353,0.350427,-0.0105164,-0.00409741,-0.00292941,0.00187444,0.0105695,0.0166716,0.00794416
438.746,0.929083,0.0761695,5.0,31.0,0.0,-434.297,0.00620727,0.00386753,0.0222283,0.112928,0.348016,-0.010613,-0.00460369,-0.00223534,0.0032665,0.0143682,0.0177369,0.0089958
442.358,0.990139,0.0761695,4.0,15.0,0.0,-434.399,0.00837102,0.00334642,0.0201551,0.115183,0.348959,-0.0130114,-0.00562918,-0.00105805,-0.0015205,0.00873193,0.0167516,0.00683476
442.963,1.0,0.0761695,5.0,47.0,0.0,-439.657,0.00950984,0.00341568,0.0202724,0.114345,0.350447,-0.0105247,-0.00655103,-0.00296785,0.00365427,0.0130716,0.0157359,0.00737913
443.087,0.995485,0.0761695,5.0,63.0,0.0,-438.799,0.0111005,0.00308604,0.0195288,0.117761,0.355098,-0.0133453,-0.0112118,-0.00596862,-0.000338649,0.00936342,0.0133543,0.00411649
441.917,0.879712,0.0761695,5.0,31.0,0.0,-435.237,0.00733784,0.0035719,0.0210476,0.114641,0.3536,-0.0110995,-0.0085324,-0.00230659,0.00240599,0.0121311,0.0165463,0.00648844
445.948,0.996781,0.0761695,6.0,63.0,0.0,-440.155,0.0106751,0.00287279,0.0200029,0.121391,0.356352,-0.0171768,-0.0134188,-0.00940941,-0.00566032,0.00461452,0.0101325,0.00100374
441.398,0.827667,0.0761695,4.0,31.0,0.0,-433.437,0.0149176,0.00288124,0.0197188,0.12105,0.358493,-0.0190916,-0.0124411,-0.00610376,-0.00617034,0.00630267,0.00888072,0.00183216
441.283,0.440153,0.0761695,5.0,31.0,0.0,-429.179,0.0148896,0.00288537,0.0197097,0.121013,0.361058,-0.0202462,-0.0118798,-0.00971051,-0.00372729,0.00374221,0.0108482,0.00043256
441.392,0.998903,0.0761695,5.0,31.0,0.0,-436.138,0.0170094,0.00298672,0.0204442,0.121877,0.357629,-0.0171782,-0.014576,-0.00826912,-0.00715383,0.0055149,0.00876456,-0.000116347
441.019,0.998447,0.0761695,5.0,31.0,0.0,-437.171,0.0177204,0.00294337,0.0225714,0.123742,0.355814,-0.0221979,-0.0139375,-0.0107609,-0.00673102,0.00102205,0.00774599,-0.00142653
444.13,0.90319,0.0761695,6.0,63.0,0.0,-433.94,0.00746151,0.00354658,0.0183185,0.116863,0.352147,-0.0138349,-0.0074562,-0.00375462,0.000552014,0.00763506,0.0126214,0.0037343
444.14,0.998831,0.0761695,6.0,95.0,0.0,-440.936,0.0119321,0.00309834,0.0188472,0.112126,0.352358,-0.00908473,-0.00423828,-0.000143158,0.00182282,0.0144179,0.0197865,0.0106334
442.677,0.878991,0.0761695,4.0,31.0,0.0,-437.141,0.0134563,0.00299768,0.0196254,0.112306,0.353183,-0.00866387,-0.00311543,-0.00136581,0.00436075,0.0119,0.0182193,0.00982773
442.756,0.970565,0.0761695,6.0,95.0,0.0,-435.332,0.00711147,0.00356503,0.0195608,0.120121,0.361464,-0.0166484,-0.0111676,-0.0077836,-0.00415733,0.00704267,0.0124958,0.00118512
441.128,0.889786,0.0761695,4.0,31.0,0.0,-431.74,0.00664647,0.0030853,0.0218122,0.120167,0.361471,-0.0159695,-0.010662,-0.00623632,-0.00406691,0.00594169,0.00978559,0.00408074
444.048,0.999404,0.0761695,5.0,31.0,0.0,-438.297,0.0122914,0.00288437,0.0189336,0.121032,0.356342,-0.0170692,-0.0115702,-0.00733256,-0.00530109,0.00512224,0.00913273,0.00281403
445.445,0.720309,0.0761695,5.0,31.0,0.0,-438.93,0.0111448,0.00340169,0.0195564,0.119222,0.357159,-0.0165483,-0.00965218,-0.00762597,-0.00369066,0.00808249,0.0113249,0.00354699
443.33,0.830113,0.0761695,4.0,15.0,0.0,-435.867,0.013421,0.00326579,0.0195125,0.120243,0.361292,-0.0164456,-0.0116012,-0.00586461,-0.00325744,0.00477527,0.0121847,0.0015519
443.949,0.985396,0.0761695,4.0,15.0,0.0,-440.686,0.0124912,0.00309173,0.0189828,0.119574,0.360572,-0.0174772,-0.0107686,-0.00845016,-0.00493823,0.00709808,0.0102986,0.00259136
442.966,0.995192,0.0761695,5.0,31.0,0.0,-439.634,0.00890082,0.00333293,0.0220868,0.120008,0.356251,-0.0175761,-0.0127961,-0.0081618,-0.00347252,0.00379148,0.0121013,0.00142595
440.151,0.986221,0.0761695,4.0,15.0,0.0,-437.814,0.0110477,0.00342552,0.0229289,0.120857,0.360886,-0.0207063,-0.0114521,-0.00806194,-0.00628579,0.00636656,0.00932471,-0.000381848
444.244,1.0,0.0761695,4.0,15.0,0.0,-439.033,0.0132237,0.00322108,0.0222837,0.120294,0.360029,-0.0168361,-0.0124437,-0.00806904,-0.00484267,0.00400092,0.0103597,0.0017512
440.092,0.881068,0.0761695,4.0,15.0,0.0,-435.585,0.0133328,0.00311218,0.0228339,0.120131,0.367306,-0.0186057,-0.0114771,-0.00833809,-0.00422039,0.00724296,0.012111,0.00195269
441.363,0.923776,0.0761695,5.0,63.0,0.0,-433.367,0.0154733,0.00283584,0.0219696,0.123977,0.355316,-0.0221082,-0.0148918,-0.0119338,-0.00748192,0.003873,0.0085479,-0.00162506
442.694,0.974943,0.0761695,6.0,63.0,0.0,-434.718,0.0115885,0.00391241,0.019124,0.114265,0.3514,-0.00932604,-0.00644953,-0.000763708,0.000266775,0.0107369,0.0156419,0.00709886
431.145,0.583848,0.0761695,5.0,31.0,0.0,-427.335,0.00554187,0.00373625,0.0203837,0.117507,0.353285,-0.0106014,-0.00561791,-0.00095726,-0.00061851,0.00921439,0.0129521,0.0073049
438.841,0.997798,0.0761695,4.0,31.0,0.0,-426.552,0.00676971,0.00362482,0.0214351,0.114901,0.351768,-0.012601,-0.00506432,-0.0027526,-0.00134829,0.010133,0.0125577,0.00588799
438.936,0.990115,0.0761695,5.0,63.0,0.0,-432.199,0.0105377,0.00329753,0.0143987,0.116947,0.35436,-0.0127224,-0.00533335,-0.00309132,-0.00156605,0.00969905,0.012149,0.00556727
440.488,0.99118,0.0761695,5.0,47.0,0.0,-435.391,0.00929325,0.00324416,0.025411,0.115945,0.352754,-0.0134471,-0.00961298,-0.00487958,-0.000471127,0.0094487,0.0171517,0.00651654
441.324,0.883701,0.0761695,5.0,31.0,0.0,-435.266,0.00897466,0.00314195,0.0261958,0.118032,0.352229,-0.0137712,-0.00859562,-0.00497491,-0.00160542,0.00993413,0.0126207,0.00484032
441.358,0.93115,0.0761695,5.0,31.0,0.0,-435.068,0.00747377,0.00323075,0.0241038,0.11846,0.351302,-0.0166921,-0.010176,-0.00528593,-0.0010653,0.00690032,0.0139976,0.00550385
438.606,0.982701,0.0761695,5.0,31.0,0.0,-434.188,0.00935674,0.00311424,0.024756,0.116279,0.361684,-0.0153745,-0.0100929,-0.00372142,0.000477223,0.0089361,0.0160668,0.0062783
442.417,1.0,0.0761695,4.0,15.0,0.0,-436.679,0.00870598,0.00321805,0.0251472,0.116577,0.35972,-0.0131189,-0.00718371,-0.00478498,-0.00207945,0.00976116,0.014062,0.00612792
441.728,0.936024,0.0761695,4.0,15.0,0.0,-438.684,0.00923162,0.00326642,0.0251442,0.117256,0.357821,-0.0133635,-0.00746648,-0.00426199,-0.000967426,0.0104066,0.0139628,0.00318698
443.6,0.967516,0.0761695,4.0,31.0,0.0,-434.935,0.0109168,0.00311903,0.0239767,0.117687,0.356829,-0.0134494,-0.00856912,-0.00524226,-0.00252226,0.00814273,0.0137632,0.00617466
441.572,0.989427,0.0761695,5.0,63.0,0.0,-435.438,0.00686396,0.00338533,0.0210465,0.11268,0.34597,-0.00792468,-0.00262645,-0.000780088,0.00138814,0.0126933,0.0178634,0.00957122
440.272,0.985909,0.0761695,4.0,15.0,0.0,-435.606,0.00724993,0.00338776,0.0204736,0.113618,0.341137,-0.0108046,-0.00459606,-0.000376736,0.00304691,0.0114614,0.0168426,0.00998811
442.926,0.997279,0.0761695,5.0,31.0,0.0,-436.921,0.0136492,0.00309224,0.0181129,0.114029,0.356745,-0.0118053,-0.00553679,-0.00258854,0.00316779,0.0126396,0.0175404,0.00791107
444.717,0.994742,0.0761695,5.0,31.0,0.0,-434.86,0.00673246,0.00276366,0.0179707,0.116273,0.354007,-0.0136327,-0.00827116,-0.00405718,0.000786553,0.0105365,0.014971,0.00626984
438.485,0.933662,0.0761695,6.0,127.0,0.0,-435.635,0.0198638,0.0036915,0.0209942,0.105669,0.343106,-0.00204249,0.00400644,0.00774039,0.0110102,0.0217551,0.0233952,0.015206
444.388,0.99976,0.0761695,6.0,127.0,0.0,-433.309,0.00697666,0.00303017,0.0182072,0.115328,0.350119,-0.0118222,-0.00596745,-0.0013245,-0.000548531,0.00987246,0.0156831,0.00499387
444.725,0.973105,0.0761695,5.0,31.0,0.0,-438.273,0.0116192,0.00284796,0.0178264,0.114666,0.352639,-0.0126227,-0.00660811,-0.0034301,0.00187426,0.0113903,0.0163201,0.00863578
444.101,0.937509,0.0761695,4.0,31.0,0.0,-439.342,0.00851193,0.0031703,0.0199151,0.115015,0.353313,-0.0109852,-0.00619201,-0.0013355,0.00224149,0.0094528,0.0153533,0.0052441
443.501,0.979204,0.0761695,4.0,31.0,0.0,-440.33,0.011696,0.00331274,0.0211179,0.115003,0.351212,-0.0135988,-0.00670023,-0.00337983,-0.00109417,0.0119726,0.0162692,0.00805688
443.895,0.988773,0.0761695,5.0,47.0,0.0,-439.755,0.00988366,0.0030183,0.0172101,0.115897,0.353936,-0.0119487,-0.00579988,-0.00436471,-0.00109854,0.0111542,0.0147016,0.00738027
444.435,0.991561,0.0761695,5.0,31.0,0.0,-438.572,0.00797784,0.0027286,0.0177828,0.115028,0.349619,-0.0126049,-0.00552216,-0.00234453,0.000611291,0.0105934,0.0168861,0.00535505
440.283,0.559943,0.0761695,5.0,31.0,0.0,-437.378,0.01228,0.00377967,0.0201036,0.113941,0.350039,-0.00968977,-0.00276849,-0.00116382,0.00406092,0.0122287,0.0193163,0.00807126
441.523,0.995223,0.0761695,5.0,31.0,0.0,-435.816,0.0150113,0.00347333,0.0166821,0.11156,0.349754,-0.00887344,-0.00203692,-0.000346808,0.00456241,0.0126396,0.0195092,0.0085055
443.978,0.991761,0.0761695,5.0,31.0,0.0,-436.06,0.00982399,0.00291491,0.0194896,0.115703,0.354607,-0.0134878,-0.00808193,-0.00243908,0.00227831,0.00995998,0.0162896,0.0074975
443.807,0.901689,0.0761695,4.0,15.0,0.0,-439.83,0.0111719,0.00274341,0.018693,0.115425,0.353479,-0.0115582,-0.00523896,-0.00273375,-0.00118405,0.0112977,0.0155476,0.00607871
439.289,0.655979,0.0761695,6.0,63.0,0.0,-433.747,0.012064,0.00375725,0.0180696,0.107817,0.348826,-0.00627524,0.0025345,0.00318356,0.00732742,0.016918,0.0212172,0.0137346
441.395,0.997281,0.0761695,4.0,15.0,0.0,-434.975,0.0116628,0.00374726,0.0183072,0.109641,0.347087,-0.0073565,0.00121853,0.00489594,0.00607723,0.0171185,0.0214038,0.0124648
440.873,0.98085,0.0761695,6.0,63.0,0.0,-437.937,0.0101912,0.00386313,0.0205839,0.110914,0.346765,-0.00930334,0.000435959,0.00317746,0.00451054,0.0145363,0.0201392,0.0112048
442.619,0.982537,0.0761695,6.0,79.0,0.0,-435.98,0.00926249,0.00277202,0.0183575,0.118959,0.354835,-0.0174698,-0.0116349,-0.00532766,-0.00328727,0.00855175,0.0125962,0.00466435
446.473,0.99267,0.0761695,4.0,15.0,0.0,-441.099,0.00898296,0.00285948,0.0185917,0.118558,0.356121,-0.0144728,-0.00917499,-0.00569818,-0.00155776,0.00746563,0.012284,0.00297569
