x            y_obs        weight       y_calc       y_bkg        
4.757        71.675       0.01395      0.0          0.0          
4.766        72.105       0.01387      0.0          0.0          
4.775        73.183       0.01366      0.0          0.0          
4.785        69.998       0.01429      0.0          0.0          
4.794        70.204       0.01424      0.0          0.0          
4.803        70.294       0.01423      0.0          0.0          
4.812        69.829       0.01432      0.0          0.0          
4.821        69.277       0.01443      0.0          0.0          
4.83         68.941       0.01451      0.0          0.0          
4.84         71.42        0.014        0.0          0.0          
4.849        69.433       0.0144       0.0          0.0          
4.858        68.556       0.01459      0.0          0.0          
4.867        69.204       0.01445      0.0          0.0          
4.876        66.05        0.01514      0.0          0.0          
4.885        68.141       0.01468      0.0          0.0          
4.894        65.376       0.0153       0.0          0.0          
4.904        69.535       0.01438      0.0          0.0          
4.913        67.057       0.01491      0.0          0.0          
4.922        69.14        0.01446      0.0          0.0          
4.931        66.066       0.01514      0.0          0.0          
4.94         68.832       0.01453      0.0          0.0          
4.949        68.678       0.01456      0.0          0.0          
4.958        65.402       0.01529      0.0          0.0          
4.968        64.936       0.0154       0.0          0.0          
4.977        68.186       0.01467      0.0          0.0          
4.986        66.455       0.01505      0.0          0.0          
4.995        66.115       0.01513      0.0          0.0          
5.004        66.363       0.01507      0.0          0.0          
5.013        66.959       0.01493      0.0          0.0          
5.023        67.025       0.01492      0.0          0.0          
5.032        66.996       0.01493      0.0          0.0          
5.041        67.324       0.01485      0.0          0.0          
5.05         66.512       0.01503      0.0          0.0          
5.059        67.288       0.01486      0.0          0.0          
5.068        69.448       0.0144       0.0          0.0          
5.077        68.426       0.01461      0.0          0.0          
5.087        66.892       0.01495      0.0          0.0          
5.096        68.772       0.01454      0.0          0.0          
5.105        65.497       0.01527      0.0          0.0          
5.114        65.965       0.01516      0.0          0.0          
5.123        66.716       0.01499      0.0          0.0          
5.132        65.541       0.01526      0.0          0.0          
5.141        65.792       0.0152       0.0          0.0          
5.151        68.799       0.01454      0.0          0.0          
5.16         67.03        0.01492      0.0          0.0          
5.169        65.637       0.01524      0.0          0.0          
5.178        65.993       0.01515      0.0          0.0          
5.187        67.797       0.01475      0.0          0.0          
5.196        68.959       0.0145       0.0          0.0          
5.206        68.332       0.01463      0.0          0.0          
5.215        67.86        0.01474      0.0          0.0          
5.224        66.98        0.01493      0.0          0.0          
5.233        70.4         0.0142       0.0          0.0          
5.242        71.207       0.01404      0.0          0.0          
5.251        74.22        0.01347      0.0          0.0          
5.26         72.73        0.01375      0.0          0.0          
5.27         75.872       0.01318      0.0          0.0          
5.279        73.99        0.01352      0.0          0.0          
5.288        69.255       0.01444      0.0          0.0          
5.297        68.526       0.01459      0.0          0.0          
5.306        68.644       0.01457      0.0          0.0          
5.315        67.342       0.01485      0.0          0.0          
5.324        71.183       0.01405      0.0          0.0          
5.334        70.057       0.01427      0.0          0.0          
5.343        66.849       0.01496      0.0          0.0          
5.352        68.291       0.01464      0.0          0.0          
5.361        69.171       0.01446      0.0          0.0          
5.37         66.49        0.01504      0.0          0.0          
5.379        67.993       0.01471      0.0          0.0          
5.389        68.063       0.01469      0.0          0.0          
5.398        68.614       0.01457      0.0          0.0          
5.407        69.677       0.01435      0.0          0.0          
5.416        71.367       0.01401      0.0          0.0          
5.425        70.219       0.01424      0.0          0.0          
5.434        69.731       0.01434      0.0          0.0          
5.443        68.817       0.01453      0.0          0.0          
5.453        70.979       0.01409      0.0          0.0          
5.462        70.148       0.01426      0.0          0.0          
5.471        68.845       0.01453      0.0          0.0          
5.48         70.942       0.0141       0.0          0.0          
5.489        74.641       0.0134       0.0          0.0          
5.498        70.879       0.01411      0.0          0.0          
5.507        70.893       0.01411      0.0          0.0          
5.517        74.809       0.01337      0.0          0.0          
5.526        75.78        0.0132       0.0          0.0          
5.535        75.411       0.01326      0.0          0.0          
