#x,y_calc
127.076,1.24991
127.078,1.24999
127.08,1.25006
127.082,1.25014
127.084,1.25022
127.086,1.25029
127.088,1.25037
127.09,1.25045
127.092,1.25053
127.094,1.2506
127.096,1.25068
127.098,1.25076
127.1,1.25084
127.102,1.25091
127.104,1.25099
127.106,1.25107
127.108,1.25115
127.11,1.25122
127.112,1.2513
127.114,1.25138
127.116,1.25146
127.118,1.25154
127.12,1.25161
127.122,1.25169
127.124,1.25177
127.126,1.25185
127.128,1.25193
127.13,1.252
127.132,1.25208
127.134,1.25216
127.136,1.25224
127.138,1.25232
127.14,1.2524
127.142,1.25248
127.144,1.25255
127.146,1.25263
127.148,1.25271
127.15,1.25279
127.152,1.25287
127.154,1.25295
127.156,1.25303
127.158,1.25311
127.16,1.25318
127.162,1.25326
127.164,1.25334
127.166,1.25342
127.168,1.2535
127.17,1.25358
127.172,1.25366
127.174,1.25374
127.176,1.25382
127.178,1.2539
127.18,1.25398
127.182,1.25406
127.184,1.25414
127.186,1.25422
127.188,1.2543
127.19,1.25437
127.192,1.25445
127.194,1.25453
127.196,1.25461
127.198,1.25469
127.2,1.25477
127.202,1.25485
127.204,1.25493
127.206,1.25501
127.208,1.25509
127.21,1.25517
127.212,1.25525
127.214,1.25533
127.216,1.25542
127.218,1.2555
127.22,1.25558
127.222,1.25566
127.224,1.25574
127.226,1.25582
127.228,1.2559
127.23,1.25598
127.232,1.25606
127.234,1.25614
127.236,1.25622
127.238,1.2563
127.24,1.25638
127.242,1.25646
127.244,1.25655
127.246,1.25663
127.248,1.25671
127.25,1.25679
127.252,1.25687
127.254,1.25695
127.256,1.25703
127.258,1.25711
127.26,1.2572
127.262,1.25728
127.264,1.25736
127.266,1.25744
127.268,1.25752
127.27,1.2576
127.272,1.25768
127.274,1.25777
127.276,1.25785
127.278,1.25793
127.28,1.25801
127.282,1.25809
127.284,1.25818
127.286,1.25826
127.288,1.25834
127.29,1.25842
127.292,1.2585
127.294,1.25859
127.296,1.25867
127.298,1.25875
127.3,1.25883
127.302,1.25892
127.304,1.259
127.306,1.25908
127.308,1.25916
127.31,1.25925
127.312,1.25933
127.314,1.25941
127.316,1.25949
127.318,1.25958
127.32,1.25966
127.322,1.25974
127.324,1.25983
127.326,1.25991
127.328,1.25999
127.33,1.26008
127.332,1.26016
127.334,1.26024
127.336,1.26033
127.338,1.26041
127.34,1.26049
127.342,1.26058
127.344,1.26066
127.346,1.26074
127.348,1.26083
127.35,1.26091
127.352,1.26099
127.354,1.26108
127.356,1.26116
127.358,1.26125
127.36,1.26133
127.362,1.26141
127.364,1.2615
127.366,1.26158
127.368,1.26167
127.37,1.26175
127.372,1.26183
127.374,1.26192
127.376,1.262
127.378,1.26209
127.38,1.26217
127.382,1.26226
127.384,1.26234
127.386,1.26243
127.388,1.26251
127.39,1.2626
127.392,1.2539
127.394,1.25399
127.396,1.25408
127.398,1.25417
127.4,1.25426
127.402,1.25435
127.404,1.25444
127.406,1.25452
127.408,1.25461
127.41,1.2547
127.412,1.25479
127.414,1.25488
127.416,1.25497
127.418,1.25506
127.42,1.25515
127.422,1.25524
127.424,1.25533
127.426,1.25542
127.428,1.25551
127.43,1.2556
127.432,1.25569
127.434,1.25578
127.436,1.25587
127.438,1.25596
127.44,1.25605
127.442,1.25614
127.444,1.25623
127.446,1.25632
127.448,1.25641
127.45,1.2565
127.452,1.25659
127.454,1.25668
127.456,1.25677
127.458,1.25686
127.46,1.25695
127.462,1.25704
127.464,1.25713
127.466,1.25722
127.468,1.25731
127.47,1.2574
127.472,1.25749
127.474,1.25758
127.476,1.25767
127.478,1.25776
127.48,1.25786
127.482,1.25795
127.484,1.25804
127.486,1.25813
127.488,1.25822
127.49,1.25831
127.492,1.2584
127.494,1.25849
127.496,1.25858
127.498,1.25868
127.5,1.25877
127.502,1.25886
127.504,1.25895
127.506,1.25904
127.508,1.25913
127.51,1.25923
127.512,1.25932
127.514,1.25941
127.516,1.2595
127.518,1.25959
127.52,1.25968
127.522,1.25978
127.524,1.25987
127.526,1.25996
127.528,1.26005
127.53,1.26015
127.532,1.26024
127.534,1.26033
127.536,1.26042
127.538,1.26051
127.54,1.26061
127.542,1.2607
127.544,1.26079
127.546,1.26089
127.548,1.26098
127.55,1.26107
127.552,1.26116
127.554,1.26126
127.556,1.26135
127.558,1.26144
127.56,1.26153
127.562,1.26163
127.564,1.26172
127.566,1.26181
127.568,1.26191
127.57,1.262
127.572,1.26209
127.574,1.26219
127.576,1.26228
127.578,1.26237
127.58,1.26247
127.582,1.26256
127.584,1.26265
127.586,1.26275
127.588,1.26284
127.59,1.26294
127.592,1.26303
127.594,1.26312
127.596,1.26322
127.598,1.26331
127.6,1.26341
127.602,1.2635
127.604,1.26359
127.606,1.26369
127.608,1.26378
127.61,1.26388
127.612,1.26397
127.614,1.26407
127.616,1.26416
127.618,1.26425
127.62,1.26435
127.622,1.26444
127.624,1.26454
127.626,1.26463
127.628,1.26473
127.63,1.26482
127.632,1.26492
127.634,1.26501
127.636,1.26511
127.638,1.2652
127.64,1.2653
127.642,1.26539
127.644,1.26549
127.646,1.26558
127.648,1.26568
127.65,1.26577
127.652,1.26587
127.654,1.26597
127.656,1.26606
127.658,1.26616
127.66,1.26625
127.662,1.26635
127.664,1.26644
127.666,1.26654
127.668,1.26664
127.67,1.26673
127.672,1.26683
127.674,1.26692
127.676,1.26702
127.678,1.26712
127.68,1.26721
127.682,1.26731
127.684,1.2674
127.686,1.2675
127.688,1.2676
127.69,1.26769
127.692,1.26779
127.694,1.26789
127.696,1.26798
127.698,1.26808
127.7,1.26818
127.702,1.26827
127.704,1.26837
127.706,1.26847
127.708,1.26857
127.71,1.26866
127.712,1.26876
127.714,1.26886
127.716,1.26895
127.718,1.26905
127.72,1.26915
127.722,1.26925
127.724,1.26934
127.726,1.26944
127.728,1.26954
127.73,1.26964
127.732,1.26973
127.734,1.26983
127.736,1.26993
127.738,1.27003
127.74,1.27012
127.742,1.27022
127.744,1.27032
127.746,1.27042
127.748,1.27052
127.75,1.27061
127.752,1.27071
127.754,1.27081
127.756,1.27091
127.758,1.27101
127.76,1.27111
127.762,1.2712
127.764,1.2713
127.766,1.2714
127.768,1.2715
127.77,1.2716
127.772,1.2717
127.774,1.2718
127.776,1.2719
127.778,1.272
127.78,1.27209
127.782,1.27219
127.784,1.27229
127.786,1.27239
127.788,1.27249
127.79,1.27259
127.792,1.27269
127.794,1.27279
127.796,1.27289
127.798,1.27299
127.8,1.27309
127.802,1.27319
127.804,1.27329
127.806,1.27339
127.808,1.27349
127.81,1.27359
127.812,1.27369
127.814,1.27379
127.816,1.27389
127.818,1.27399
127.82,1.27409
127.822,1.27419
127.824,1.27429
127.826,1.27439
127.828,1.27449
127.83,1.27459
127.832,1.27469
127.834,1.27479
127.836,1.27489
127.838,1.27499
127.84,1.27509
127.842,1.27519
127.844,1.27529
127.846,1.27539
127.848,1.2755
127.85,1.2756
127.852,1.2757
127.854,1.2758
127.856,1.2759
127.858,1.276
127.86,1.2761
127.862,1.2762
127.864,1.27631
127.866,1.27641
127.868,1.27651
127.87,1.27661
127.872,1.27671
127.874,1.27681
127.876,1.27692
127.878,1.27702
127.88,1.27712
127.882,1.27722
127.884,1.27732
127.886,1.27743
127.888,1.27753
127.89,1.27763
127.892,1.27773
127.894,1.27783
127.896,1.27794
127.898,1.27804
127.9,1.27814
127.902,1.27824
127.904,1.27835
127.906,1.27845
127.908,1.27855
127.91,1.27866
127.912,1.27876
127.914,1.27886
127.916,1.27896
127.918,1.27907
127.92,1.27917
127.922,1.27927
127.924,1.27938
127.926,1.27948
127.928,1.27958
127.93,1.27969
127.932,1.27979
127.934,1.27989
127.936,1.28
127.938,1.2801
127.94,1.2802
127.942,1.28031
127.944,1.28041
127.946,1.28052
127.948,1.28062
127.95,1.28072
127.952,1.28083
127.954,1.28093
127.956,1.28104
127.958,1.28114
127.96,1.28125
127.962,1.28135
127.964,1.28145
127.966,1.28156
127.968,1.28166
127.97,1.28177
127.972,1.28187
127.974,1.28198
127.976,1.28208
127.978,1.28219
127.98,1.28229
127.982,1.2824
127.984,1.2825
127.986,1.28261
127.988,1.28271
127.99,1.28282
127.992,1.28292
127.994,1.28303
127.996,1.28313
127.998,1.28324
128,1.28335
128.002,1.28345
128.004,1.28356
128.006,1.28366
128.008,1.28377
128.01,1.28387
128.012,1.28398
128.014,1.28409
128.016,1.28419
128.018,1.2843
128.02,1.28441
128.022,1.28451
128.024,1.28462
128.026,1.28472
128.028,1.28483
128.03,1.28494
128.032,1.28504
128.034,1.28515
128.036,1.28526
128.038,1.28536
128.04,1.28547
128.042,1.28558
128.044,1.28568
128.046,1.28579
128.048,1.2859
128.05,1.28601
128.052,1.28611
128.054,1.28622
128.056,1.28633
128.058,1.28644
128.06,1.28654
128.062,1.28665
128.064,1.28676
128.066,1.28687
128.068,1.28697
128.07,1.28708
128.072,1.28719
128.074,1.2873
128.076,1.28741
128.078,1.28751
128.08,1.28762
128.082,1.28773
128.084,1.28784
128.086,1.28795
128.088,1.28805
128.09,1.28816
128.092,1.28827
128.094,1.28838
128.096,1.28849
128.098,1.2886
128.1,1.28871
128.102,1.28882
128.104,1.28892
128.106,1.28903
128.108,1.28914
128.11,1.28925
128.112,1.28936
128.114,1.28947
128.116,1.28958
128.118,1.28969
128.12,1.2898
128.122,1.28991
128.124,1.29002
128.126,1.29013
128.128,1.29024
128.13,1.29035
128.132,1.29046
128.134,1.29057
128.136,1.29068
128.138,1.29079
128.14,1.2909
128.142,1.29101
128.144,1.29112
128.146,1.29123
128.148,1.29134
128.15,1.29145
128.152,1.29156
128.154,1.29167
128.156,1.29178
128.158,1.29189
128.16,1.292
128.162,1.29211
128.164,1.29222
128.166,1.29233
128.168,1.29244
128.17,1.29256
128.172,1.29267
128.174,1.29278
128.176,1.29289
128.178,1.293
128.18,1.29311
128.182,1.29322
128.184,1.29334
128.186,1.29345
128.188,1.29356
128.19,1.29367
128.192,1.29378
128.194,1.29389
128.196,1.29401
128.198,1.29412
128.2,1.29423
128.202,1.29434
128.204,1.29445
128.206,1.29457
128.208,1.29468
128.21,1.29479
128.212,1.2949
128.214,1.29502
128.216,1.29513
128.218,1.29524
128.22,1.29535
128.222,1.29547
128.224,1.29558
128.226,1.29569
128.228,1.29581
128.23,1.29592
128.232,1.29603
128.234,1.29615
128.236,1.29626
128.238,1.29637
128.24,1.29649
128.242,1.2966
128.244,1.29671
128.246,1.29683
128.248,1.29694
128.25,1.29706
128.252,1.29717
128.254,1.29728
128.256,1.2974
128.258,1.29751
128.26,1.29763
128.262,1.29774
128.264,1.29785
128.266,1.29797
128.268,1.29808
128.27,1.2982
128.272,1.29831
128.274,1.29843
128.276,1.29854
128.278,1.29866
128.28,1.29877
128.282,1.29889
128.284,1.299
128.286,1.29912
128.288,1.29923
128.29,1.29935
128.292,1.29946
128.294,1.29958
128.296,1.29969
128.298,1.29981
128.3,1.29992
128.302,1.30004
128.304,1.30015
128.306,1.30027
128.308,1.30039
128.31,1.3005
128.312,1.30062
128.314,1.30073
128.316,1.30085
128.318,1.30097
128.32,1.30108
128.322,1.3012
128.324,1.30132
128.326,1.30143
128.328,1.30155
128.33,1.30167
128.332,1.30178
128.334,1.3019
128.336,1.30202
128.338,1.30213
128.34,1.30225
128.342,1.30237
128.344,1.30248
128.346,1.3026
128.348,1.30272
128.35,1.30284
128.352,1.30295
128.354,1.30307
128.356,1.30319
128.358,1.30331
128.36,1.30342
128.362,1.30354
128.364,1.30366
128.366,1.30378
128.368,1.3039
128.37,1.30401
128.372,1.30413
128.374,1.30425
128.376,1.30437
128.378,1.30449
128.38,1.30461
128.382,1.30472
128.384,1.30484
128.386,1.30496
128.388,1.30508
128.39,1.3052
128.392,1.30532
128.394,1.30544
128.396,1.30556
128.398,1.30568
128.4,1.30579
128.402,1.30591
128.404,1.30603
128.406,1.30615
128.408,1.30627
128.41,1.30639
128.412,1.30651
128.414,1.30663
128.416,1.30675
128.418,1.30687
128.42,1.30699
128.422,1.30711
128.424,1.30723
128.426,1.30735
128.428,1.30747
128.43,1.30759
128.432,1.30771
128.434,1.30783
128.436,1.30795
128.438,1.30807
128.44,1.30819
128.442,1.30831
128.444,1.30844
128.446,1.30856
128.448,1.30868
128.45,1.3088
128.452,1.30892
128.454,1.30904
128.456,1.30916
128.458,1.30928
128.46,1.3094
128.462,1.30953
128.464,1.30965
128.466,1.30977
128.468,1.30989
128.47,1.31001
128.472,1.31013
128.474,1.31026
128.476,1.31038
128.478,1.3105
128.48,1.31062
128.482,1.31075
128.484,1.31087
128.486,1.31099
128.488,1.31111
128.49,1.31124
128.492,1.31136
128.494,1.31148
128.496,1.3116
128.498,1.31173
128.5,1.31185
128.502,1.31197
128.504,1.3121
128.506,1.31222
128.508,1.31234
128.51,1.31247
128.512,1.31259
128.514,1.31271
128.516,1.31284
128.518,1.31296
128.52,1.31308
128.522,1.31321
128.524,1.31333
128.526,1.31346
128.528,1.31358
128.53,1.3137
128.532,1.31383
128.534,1.31395
128.536,1.31408
128.538,1.3142
128.54,1.31433
128.542,1.31445
128.544,1.31457
128.546,1.3147
128.548,1.31482
128.55,1.31495
128.552,1.31507
128.554,1.3152
128.556,1.31532
128.558,1.31545
128.56,1.31558
128.562,1.3157
128.564,1.31583
128.566,1.31595
128.568,1.31608
128.57,1.3162
128.572,1.31633
128.574,1.31645
128.576,1.31658
128.578,1.31671
128.58,1.31683
128.582,1.31696
128.584,1.31709
128.586,1.31721
128.588,1.31734
128.59,1.31746
128.592,1.31759
128.594,1.31772
128.596,1.31784
128.598,1.31797
128.6,1.3181
128.602,1.31822
128.604,1.31835
128.606,1.31848
128.608,1.31861
128.61,1.31873
128.612,1.31886
128.614,1.31899
128.616,1.31912
128.618,1.31924
128.62,1.31937
128.622,1.3195
128.624,1.31963
128.626,1.31976
128.628,1.31988
128.63,1.32001
128.632,1.32014
128.634,1.32027
128.636,1.3204
128.638,1.32053
128.64,1.32065
128.642,1.32078
128.644,1.32091
128.646,1.32104
128.648,1.32117
128.65,1.3213
128.652,1.32143
128.654,1.32156
128.656,1.32168
128.658,1.32181
128.66,1.32194
128.662,1.32207
128.664,1.3222
128.666,1.32233
128.668,1.32246
128.67,1.32259
128.672,1.32272
128.674,1.32285
128.676,1.32298
128.678,1.32311
128.68,1.32324
128.682,1.32337
128.684,1.3235
128.686,1.32363
128.688,1.32376
128.69,1.32389
128.692,1.32402
128.694,1.32416
128.696,1.32429
128.698,1.32442
128.7,1.32455
128.702,1.32468
128.704,1.32481
128.706,1.32494
128.708,1.32507
128.71,1.3252
128.712,1.32534
128.714,1.32547
128.716,1.3256
128.718,1.32573
128.72,1.32586
128.722,1.326
128.724,1.32613
128.726,1.32626
128.728,1.32639
128.73,1.32652
128.732,1.32666
128.734,1.32679
128.736,1.32692
128.738,1.32705
128.74,1.32719
128.742,1.32732
128.744,1.32745
128.746,1.32759
128.748,1.32772
128.75,1.32785
128.752,1.32799
128.754,1.32812
128.756,1.32825
128.758,1.32839
128.76,1.32852
128.762,1.32865
128.764,1.32879
128.766,1.32892
128.768,1.32905
128.77,1.32919
128.772,1.32932
128.774,1.32946
128.776,1.32959
128.778,1.32973
128.78,1.32986
128.782,1.32999
128.784,1.33013
128.786,1.33026
128.788,1.3304
128.79,1.33053
128.792,1.33067
128.794,1.3308
128.796,1.33094
128.798,1.33107
128.8,1.33121
128.802,1.33134
128.804,1.33148
128.806,1.33162
128.808,1.33175
128.81,1.33189
128.812,1.33202
128.814,1.33216
128.816,1.3323
128.818,1.33243
128.82,1.33257
128.822,1.3327
128.824,1.33284
128.826,1.33298
128.828,1.33311
128.83,1.33325
128.832,1.33339
128.834,1.33352
128.836,1.33366
128.838,1.3338
128.84,1.33394
128.842,1.33407
128.844,1.33421
128.846,1.33435
128.848,1.33448
128.85,1.33462
128.852,1.33476
128.854,1.3349
128.856,1.33504
128.858,1.33517
128.86,1.33531
128.862,1.33545
128.864,1.33559
128.866,1.33573
128.868,1.33586
128.87,1.336
128.872,1.33614
128.874,1.33628
128.876,1.33642
128.878,1.33656
128.88,1.3367
128.882,1.33684
128.884,1.33697
128.886,1.33711
128.888,1.33725
128.89,1.33739
128.892,1.33753
128.894,1.33767
128.896,1.33781
128.898,1.33795
128.9,1.33809
128.902,1.33823
128.904,1.33837
128.906,1.33851
128.908,1.33865
128.91,1.33879
128.912,1.33893
128.914,1.33907
128.916,1.33921
128.918,1.33935
128.92,1.33949
128.922,1.33964
128.924,1.33978
128.926,1.33992
128.928,1.34006
128.93,1.3402
128.932,1.34034
128.934,1.34048
128.936,1.34062
128.938,1.34077
128.94,1.34091
128.942,1.34105
128.944,1.34119
128.946,1.34133
128.948,1.34148
128.95,1.34162
128.952,1.34176
128.954,1.3419
128.956,1.34204
128.958,1.34219
128.96,1.34233
128.962,1.34247
128.964,1.34262
128.966,1.34276
128.968,1.3429
128.97,1.34304
128.972,1.34319
128.974,1.34333
128.976,1.34347
128.978,1.34362
128.98,1.34376
128.982,1.34391
128.984,1.34405
128.986,1.34419
128.988,1.34434
128.99,1.34448
128.992,1.34463
128.994,1.34477
128.996,1.34491
128.998,1.34506
129,1.3452
129.002,1.34535
129.004,1.34549
129.006,1.34564
129.008,1.34578
129.01,1.34593
129.012,1.34607
129.014,1.34622
129.016,1.34636
129.018,1.34651
129.02,1.34665
129.022,1.3468
129.024,1.34695
129.026,1.34709
129.028,1.34724
129.03,1.34738
129.032,1.34753
129.034,1.34768
129.036,1.34782
129.038,1.34797
129.04,1.34812
129.042,1.34826
129.044,1.34841
129.046,1.34856
129.048,1.3487
129.05,1.34885
129.052,1.349
129.054,1.34914
129.056,1.34929
129.058,1.34944
129.06,1.34959
129.062,1.34973
129.064,1.34988
129.066,1.35003
129.068,1.35018
129.07,1.35032
129.072,1.35047
129.074,1.35062
129.076,1.35077
129.078,1.35092
129.08,1.35107
129.082,1.35121
129.084,1.35136
129.086,1.35151
129.088,1.35166
129.09,1.35181
129.092,1.35196
129.094,1.35211
129.096,1.35226
129.098,1.35241
129.1,1.35256
129.102,1.35271
129.104,1.35286
129.106,1.35301
129.108,1.35316
129.11,1.35331
129.112,1.35346
129.114,1.35361
129.116,1.35376
129.118,1.35391
129.12,1.35406
129.122,1.35421
129.124,1.35436
129.126,1.35451
129.128,1.35466
129.13,1.35481
129.132,1.35496
129.134,1.35511
129.136,1.35527
129.138,1.35542
129.14,1.35557
129.142,1.35572
129.144,1.35587
129.146,1.35602
129.148,1.35618
129.15,1.35633
129.152,1.35648
129.154,1.35663
129.156,1.35678
129.158,1.35694
129.16,1.35709
129.162,1.35724
129.164,1.3574
129.166,1.35755
129.168,1.3577
129.17,1.35785
129.172,1.35801
129.174,1.35816
129.176,1.35831
129.178,1.35847
129.18,1.35862
129.182,1.35878
129.184,1.35893
129.186,1.35908
129.188,1.35924
129.19,1.35939
129.192,1.35955
129.194,1.3597
129.196,1.35985
129.198,1.36001
129.2,1.36016
129.202,1.36032
129.204,1.36047
129.206,1.36063
129.208,1.36078
129.21,1.36094
129.212,1.36109
129.214,1.36125
129.216,1.36141
129.218,1.36156
129.22,1.36172
129.222,1.36187
129.224,1.36203
129.226,1.36218
129.228,1.36234
129.23,1.3625
129.232,1.36265
129.234,1.36281
129.236,1.36297
129.238,1.36312
129.24,1.36328
129.242,1.36344
129.244,1.36359
129.246,1.36375
129.248,1.36391
129.25,1.36407
129.252,1.36422
129.254,1.36438
129.256,1.36454
129.258,1.3647
129.26,1.36485
129.262,1.36501
129.264,1.36517
129.266,1.36533
129.268,1.36549
129.27,1.36565
129.272,1.3658
129.274,1.36596
129.276,1.36612
129.278,1.36628
129.28,1.36644
129.282,1.3666
129.284,1.36676
129.286,1.36692
129.288,1.36708
129.29,1.36724
129.292,1.3674
129.294,1.36756
129.296,1.36772
129.298,1.36788
129.3,1.36804
129.302,1.3682
129.304,1.36836
129.306,1.36852
129.308,1.36868
129.31,1.36884
129.312,1.369
129.314,1.36916
129.316,1.36932
129.318,1.36948
129.32,1.36964
129.322,1.3698
129.324,1.36997
129.326,1.37013
129.328,1.37029
129.33,1.37045
129.332,1.37061
129.334,1.37078
129.336,1.37094
129.338,1.3711
129.34,1.37126
129.342,1.37142
129.344,1.37159
129.346,1.37175
129.348,1.37191
129.35,1.37208
129.352,1.37224
129.354,1.3724
129.356,1.37256
129.358,1.37273
129.36,1.37289
129.362,1.37306
129.364,1.37322
129.366,1.37338
129.368,1.37355
129.37,1.37371
129.372,1.37388
129.374,1.37404
129.376,1.3742
129.378,1.37437
129.38,1.37453
129.382,1.3747
129.384,1.37486
129.386,1.37503
129.388,1.37519
129.39,1.37536
129.392,1.37552
129.394,1.37569
129.396,1.37585
129.398,1.37602
129.4,1.37619
129.402,1.37635
129.404,1.37652
129.406,1.37668
129.408,1.37685
129.41,1.37702
129.412,1.37718
129.414,1.37735
129.416,1.37752
129.418,1.37768
129.42,1.37785
129.422,1.37802
129.424,1.37819
129.426,1.37835
129.428,1.37852
129.43,1.37869
129.432,1.37886
129.434,1.37902
129.436,1.37919
129.438,1.37936
129.44,1.37953
129.442,1.3797
129.444,1.37986
129.446,1.38003
129.448,1.3802
129.45,1.38037
129.452,1.38054
129.454,1.38071
129.456,1.38088
129.458,1.38105
129.46,1.38122
129.462,1.38139
129.464,1.38155
129.466,1.38172
129.468,1.38189
129.47,1.38206
129.472,1.38223
129.474,1.3824
129.476,1.38258
129.478,1.38275
129.48,1.38292
129.482,1.38309
129.484,1.38326
129.486,1.38343
129.488,1.3836
129.49,1.38377
129.492,1.38394
129.494,1.38411
129.496,1.38429
129.498,1.38446
129.5,1.38463
129.502,1.3848
129.504,1.38497
129.506,1.38515
129.508,1.38532
129.51,1.38549
129.512,1.38566
129.514,1.38583
129.516,1.38601
129.518,1.38618
129.52,1.38635
129.522,1.38653
129.524,1.3867
129.526,1.38687
129.528,1.38705
129.53,1.38722
129.532,1.38739
129.534,1.38757
129.536,1.38774
129.538,1.38792
129.54,1.38809
129.542,1.38827
129.544,1.38844
129.546,1.38861
129.548,1.38879
129.55,1.38896
129.552,1.38914
129.554,1.38931
129.556,1.38949
129.558,1.38967
129.56,1.38984
129.562,1.39002
129.564,1.39019
129.566,1.39037
129.568,1.39054
129.57,1.39072
129.572,1.3909
129.574,1.39107
129.576,1.39125
129.578,1.39143
129.58,1.3916
129.582,1.39178
129.584,1.39196
129.586,1.39213
129.588,1.39231
129.59,1.39249
129.592,1.39267
129.594,1.39284
129.596,1.39302
129.598,1.3932
129.6,1.39338
129.602,1.39356
129.604,1.39373
129.606,1.39391
129.608,1.39409
129.61,1.39427
129.612,1.39445
129.614,1.39463
129.616,1.39481
129.618,1.39499
129.62,1.39517
129.622,1.39535
129.624,1.39553
129.626,1.39571
129.628,1.39589
129.63,1.39607
129.632,1.39625
129.634,1.39643
129.636,1.39661
129.638,1.39679
129.64,1.39697
129.642,1.39715
129.644,1.39733
129.646,1.39751
129.648,1.39769
129.65,1.39787
129.652,1.39805
129.654,1.39824
129.656,1.39842
129.658,1.3986
129.66,1.39878
129.662,1.39896
129.664,1.39915
129.666,1.39933
129.668,1.39951
129.67,1.39969
129.672,1.39988
129.674,1.40006
129.676,1.40024
129.678,1.40043
129.68,1.40061
129.682,1.40079
129.684,1.40098
129.686,1.40116
129.688,1.40134
129.69,1.40153
129.692,1.40171
129.694,1.4019
129.696,1.40208
129.698,1.40227
129.7,1.40245
129.702,1.40263
129.704,1.40282
129.706,1.40301
129.708,1.40319
129.71,1.40338
129.712,1.40356
129.714,1.40375
129.716,1.40393
129.718,1.40412
129.72,1.4043
129.722,1.40449
129.724,1.40468
129.726,1.40486
129.728,1.40505
129.73,1.40524
129.732,1.40542
129.734,1.40561
129.736,1.4058
129.738,1.40599
129.74,1.40617
129.742,1.40636
129.744,1.40655
129.746,1.40674
129.748,1.40692
129.75,1.40711
129.752,1.4073
129.754,1.40749
129.756,1.40768
129.758,1.40787
129.76,1.40806
129.762,1.40824
129.764,1.40843
129.766,1.40862
129.768,1.40881
129.77,1.409
129.772,1.40919
129.774,1.40938
129.776,1.40957
129.778,1.40976
129.78,1.40995
129.782,1.41014
129.784,1.41033
129.786,1.41052
129.788,1.41071
129.79,1.4109
129.792,1.4111
129.794,1.41129
129.796,1.41148
129.798,1.41167
129.8,1.41186
129.802,1.41205
129.804,1.41225
129.806,1.41244
129.808,1.41263
129.81,1.41282
129.812,1.41301
129.814,1.41321
129.816,1.4134
129.818,1.41359
129.82,1.41379
129.822,1.41398
129.824,1.41417
129.826,1.41437
129.828,1.41456
129.83,1.41475
129.832,1.41495
129.834,1.41514
129.836,1.41534
129.838,1.41553
129.84,1.41572
129.842,1.41592
129.844,1.41611
129.846,1.41631
129.848,1.4165
129.85,1.4167
129.852,1.4169
129.854,1.41709
129.856,1.41729
129.858,1.41748
129.86,1.41768
129.862,1.41787
129.864,1.41807
129.866,1.41827
129.868,1.41846
129.87,1.41866
129.872,1.41886
129.874,1.41905
129.876,1.41925
129.878,1.41945
129.88,1.41965
129.882,1.41984
129.884,1.42004
129.886,1.42024
129.888,1.42044
129.89,1.42064
129.892,1.42083
129.894,1.42103
129.896,1.42123
129.898,1.42143
129.9,1.42163
129.902,1.42183
129.904,1.42203
129.906,1.42223
129.908,1.42243
129.91,1.42263
129.912,1.42283
129.914,1.42303
129.916,1.42323
129.918,1.42343
129.92,1.42363
129.922,1.42383
129.924,1.42403
129.926,1.42423
129.928,1.42443
129.93,1.42463
129.932,1.42483
129.934,1.42504
129.936,1.42524
129.938,1.42544
129.94,1.42564
129.942,1.42584
129.944,1.42605
129.946,1.42625
129.948,1.42645
129.95,1.42665
129.952,1.42686
129.954,1.42706
129.956,1.42726
129.958,1.42747
129.96,1.42767
129.962,1.42787
129.964,1.42808
129.966,1.42828
129.968,1.42849
129.97,1.42869
129.972,1.42889
129.974,1.4291
129.976,1.4293
129.978,1.42951
129.98,1.42971
129.982,1.42992
129.984,1.43013
129.986,1.43033
129.988,1.43054
129.99,1.43074
129.992,1.43095
129.994,1.43115
129.996,1.43136
129.998,1.43157
130,1.43177
130.002,1.43198
130.004,1.43219
130.006,1.4324
130.008,1.4326
130.01,1.43281
130.012,1.43302
130.014,1.43323
130.016,1.43343
130.018,1.43364
130.02,1.43385
130.022,1.43406
130.024,1.43427
130.026,1.43448
130.028,1.43469
130.03,1.43489
130.032,1.4351
130.034,1.43531
130.036,1.43552
130.038,1.43573
130.04,1.43594
130.042,1.43615
130.044,1.43636
130.046,1.43657
130.048,1.43678
130.05,1.43699
130.052,1.4372
130.054,1.43742
130.056,1.43763
130.058,1.43784
130.06,1.43805
130.062,1.43826
130.064,1.43847
130.066,1.43869
130.068,1.4389
130.07,1.43911
130.072,1.43932
130.074,1.43954
130.076,1.43975
130.078,1.43996
130.08,1.44017
130.082,1.44039
130.084,1.4406
130.086,1.44082
130.088,1.44103
130.09,1.44124
130.092,1.44146
130.094,1.44167
130.096,1.44189
130.098,1.4421
130.1,1.44232
130.102,1.44253
130.104,1.44275
130.106,1.44296
130.108,1.44318
130.11,1.44339
130.112,1.44361
130.114,1.44382
130.116,1.44404
130.118,1.44426
130.12,1.44447
130.122,1.44469
130.124,1.44491
130.126,1.44512
130.128,1.44534
130.13,1.44556
130.132,1.44578
130.134,1.44599
130.136,1.44621
130.138,1.44643
130.14,1.44665
130.142,1.44687
130.144,1.44708
130.146,1.4473
130.148,1.44752
130.15,1.44774
130.152,1.44796
130.154,1.44818
130.156,1.4484
130.158,1.44862
130.16,1.44884
130.162,1.44906
130.164,1.44928
130.166,1.4495
130.168,1.44972
130.17,1.44994
130.172,1.45016
130.174,1.45038
130.176,1.45061
130.178,1.45083
130.18,1.45105
130.182,1.45127
130.184,1.45149
130.186,1.45171
130.188,1.45194
